Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",16,6,15,31,1,1.0,,3.0,,,,,,1.0,,,,,,,,,
22,"Bain, David",7,,12,19,1,,,1.0,,,,,3.0,,,,,,,,,,
30,"Bourke, Damian",4,2,2,6,,,10.0,1.0,,,,,3.0,2.0,,,,,,,,,
11,"Buckley, Nathan",18,5,9,27,1,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Champion, Richard",4,3,4,8,,,,,,,,,,1.0,,,,,,,,,
5,"Chapman, Nathan",6,4,4,10,1,2.0,1.0,2.0,,,,,3.0,1.0,,,,,,,,,
16,"Clarke, Matthew",2,1,5,7,,,2.0,1.0,,,,,,1.0,,,,,,,,,
6,"Fletcher, Adrian",16,4,12,28,2,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
29,"Francis, Fabian",5,1,6,11,,,,,,,,,1.0,,,,,,,,,,
4,"Gastev, John",5,3,5,10,,,,4.0,,,,,2.0,1.0,,,,,,,,,
32,"Hart, Shaun",14,2,8,22,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
41,"Kennedy, Matthew",6,2,8,14,,,,,,,,,,,,,,,,,,,
31,"McCormack, Brendan",7,3,6,13,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"McIvor, Scott",11,5,3,14,,,,,,,,,3.0,2.0,,,,,,,,,
19,"McLean, Michael",17,2,8,25,,,,1.0,,,,,,2.0,1.0,,,,,,,,
24,"Merrett, Roger",12,5,4,16,5,2.0,1.0,1.0,,,,,3.0,4.0,,,,,,,,,
8,"Peos, Paul",11,2,6,17,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
38,"Scott, Dion",4,3,2,6,1,1.0,1.0,2.0,,,,,,,,,,,,,,,
3,"Voss, Michael",13,3,5,18,,,,1.0,,,,,2.0,1.0,,,,,,,,,
33,"White, Darryl",7,3,6,13,,,4.0,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,59,130,315,15,16.0,19.0,29.0,,,,,27.0,22.0,1.0,,,,,,,,
Opposition,Opposition,206,91,119,325,24,19.0,11.0,27.0,,,,,22.0,27.0,5.0,,,,,,,,
