Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7 ↑,"Cunningham, Harry",3,1,3,6,1,,,2.0,,,1.0,,,,,5.0,1.0,1.0,,1.0,,,58.0
37,"Goodes, Adam",9,4,2,11,3,1.0,,6.0,1.0,2.0,1.0,,2.0,,,6.0,6.0,1.0,2.0,1.0,1.0,1.0,89.0
39,"Grundy, Heath",8,6,5,13,,,,,3.0,,,,,,,7.0,7.0,1.0,,2.0,,,100.0
4,"Hannebery, Dan",18,8,16,34,1,1.0,,7.0,3.0,4.0,6.0,4.0,1.0,,1.0,14.0,21.0,1.0,2.0,,2.0,,84.0
15,"Jack, Kieren",15,5,10,25,1,,,9.0,,7.0,6.0,3.0,2.0,1.0,,13.0,11.0,,,1.0,1.0,1.0,80.0
32,"Jetta, Lewis",14,1,,14,1,1.0,,3.0,1.0,9.0,,3.0,,1.0,,2.0,12.0,,,,,,90.0
10,"Jones, Zak",8,3,6,14,,,,1.0,3.0,,,1.0,1.0,,,7.0,7.0,,,1.0,,,74.0
12,"Kennedy, Josh",18,7,15,33,2,3.0,,8.0,2.0,9.0,11.0,2.0,2.0,1.0,3.0,17.0,16.0,1.0,2.0,,,,86.0
11,"Laidler, Jeremy",6,2,8,14,,,,2.0,5.0,,1.0,4.0,,2.0,,6.0,9.0,,,1.0,,,89.0
44,"Lloyd, Jake",16,7,10,26,,,,6.0,2.0,,2.0,3.0,,1.0,,5.0,19.0,,1.0,,1.0,,90.0
3,"McVeigh, Jarrad",4,3,8,12,,,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,7.0,,,,,,95.0
6,"Mitchell, Tom",14,4,8,22,,,,9.0,1.0,3.0,4.0,3.0,2.0,1.0,,5.0,18.0,,,1.0,1.0,1.0,91.0
13,"Nankervis, Toby",7,3,3,10,1,1.0,6.0,2.0,,2.0,1.0,3.0,,1.0,,4.0,6.0,,1.0,,,1.0,66.0
26,"Parker, Luke",15,5,11,26,1,,1.0,8.0,,3.0,6.0,6.0,3.0,4.0,2.0,14.0,11.0,2.0,2.0,2.0,,,93.0
38,"Pyke, Mike",1,1,3,4,,,25.0,5.0,,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,1.0,,,90.0
24,"Rampe, Dane",7,6,7,14,,,,3.0,3.0,,,,,,,5.0,9.0,,,11.0,,,94.0
20,"Reid, Sam",6,5,5,11,3,1.0,2.0,2.0,,1.0,,2.0,1.0,1.0,,4.0,7.0,,3.0,1.0,,1.0,93.0
25,"Richards, Ted",4,1,3,7,,,,1.0,1.0,,,,,,,1.0,5.0,,,3.0,,,57.0
16 ↓,"Rohan, Gary",4,4,1,5,,1.0,,,,2.0,,1.0,,,,3.0,2.0,2.0,1.0,,,3.0,25.0
2,"Shaw, Rhyce",6,,7,13,,,,1.0,1.0,1.0,1.0,,,,,6.0,5.0,,,,,,71.0
40,"Smith, Nick",9,4,5,14,,,,1.0,6.0,1.0,,1.0,,,,4.0,10.0,1.0,,5.0,,1.0,97.0
22,"Towers, Dean",5,4,5,10,,,1.0,3.0,2.0,,,1.0,,,,3.0,7.0,1.0,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,84,141,338,14,10.0,35.0,84.0,35.0,47.0,42.0,41.0,16.0,16.0,6.0,138.0,198.0,11.0,14.0,33.0,6.0,9.0,
Opposition,Opposition,193,83,186,379,12,12.0,63.0,67.0,28.0,52.0,40.0,54.0,16.0,16.0,,138.0,236.0,11.0,9.0,37.0,8.0,7.0,
