Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bradley, Kepler",6,5,9,15,,,,,1.0,,1.0,1.0,,,,5.0,11.0,1.0,,2.0,,,50.0
29,"Davey, Alwyn",7,4,2,9,,1.0,,1.0,,,,2.0,2.0,2.0,,2.0,6.0,,1.0,,,,82.0
31,"Fletcher, Dustin",17,9,9,26,,,,2.0,8.0,,,5.0,1.0,1.0,,3.0,20.0,1.0,,4.0,,,100.0
19,"Hille, David",6,4,4,10,1,,18.0,2.0,1.0,2.0,1.0,1.0,1.0,,,5.0,5.0,2.0,1.0,,,,86.0
5,"Hird, James",14,6,3,17,,,,1.0,2.0,4.0,7.0,1.0,3.0,,,9.0,8.0,1.0,,,,,79.0
7,"Jetta, Leroy",7,4,3,10,2,,,2.0,,2.0,,3.0,1.0,1.0,,3.0,9.0,,,,,1.0,37.0
1,"Johnson, Mark",12,10,8,20,1,,,3.0,2.0,1.0,2.0,1.0,1.0,,,2.0,18.0,,1.0,2.0,1.0,,98.0
18,"Lloyd, Matthew",14,8,3,17,2,,,3.0,,4.0,1.0,1.0,,,,5.0,10.0,1.0,1.0,,,2.0,100.0
42,"Lovett-Murray, Nathan",5,6,3,8,,,1.0,1.0,,1.0,,2.0,,,,1.0,7.0,,,,,,59.0
13,"Lovett, Andrew",10,8,8,18,1,,,,2.0,2.0,2.0,3.0,,,,5.0,13.0,,,,1.0,,82.0
25,"Lucas, Scott",16,13,3,19,7,4.0,,,,5.0,,4.0,,3.0,3.0,6.0,14.0,4.0,9.0,1.0,,2.0,100.0
33,"McPhee, Adam",19,12,3,22,1,,,4.0,2.0,1.0,1.0,4.0,,3.0,,4.0,18.0,,2.0,3.0,,1.0,78.0
10,"McVeigh, Mark",18,5,3,21,,,,1.0,5.0,2.0,1.0,6.0,1.0,2.0,,8.0,13.0,3.0,,3.0,,,100.0
22,"Michael, Mal",4,4,7,11,,,,2.0,,,,,1.0,,,3.0,9.0,,,4.0,,,85.0
6,"Monfries, Angus",9,6,6,15,,,,1.0,1.0,5.0,,1.0,1.0,,,3.0,14.0,,,1.0,1.0,3.0,74.0
11,"Peverill, Damien",16,9,8,24,,,,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,8.0,19.0,,,,1.0,,88.0
30,"Ryder, Paddy",6,5,7,13,,,1.0,2.0,2.0,,,1.0,,1.0,,7.0,6.0,,,5.0,,,100.0
20,"Slattery, Henry",8,6,1,9,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,4.0,5.0,1.0,,3.0,,,86.0
24,"Stanton, Brent",16,8,9,25,,,,,3.0,3.0,2.0,1.0,,,,4.0,20.0,,,,2.0,2.0,83.0
4,"Watson, Jobe",7,4,9,16,,,,6.0,,2.0,3.0,4.0,3.0,1.0,,9.0,8.0,,,,,,63.0
12,"Welsh, Andrew",9,8,7,16,1,,,1.0,2.0,3.0,,2.0,,,,3.0,12.0,1.0,1.0,1.0,,1.0,92.0
8,"Winderlich, Jason",15,12,4,19,,1.0,,4.0,2.0,3.0,1.0,2.0,1.0,2.0,,4.0,15.0,,,,1.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,156,119,360,16,9.0,20.0,39.0,35.0,42.0,28.0,50.0,18.0,19.0,4.0,103.0,260.0,15.0,16.0,29.0,7.0,12.0,
Opposition,Opposition,164,79,161,325,10,14.0,21.0,41.0,24.0,49.0,24.0,44.0,19.0,18.0,2.0,99.0,227.0,5.0,11.0,33.0,17.0,6.0,
