Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",5,2.0,1.0,6,,,,1.0,2.0,,,,1.0,,,2,4,,,,,,
11,"Bowden, Joel",14,3.0,7.0,21,,,,,2.0,8.0,3.0,4.0,2.0,,,6,14,,,,2.0,,
15,"Cameron, Leon",4,2.0,3.0,7,,,,,2.0,1.0,4.0,,,,,4,3,,,2.0,,,
9,"Campbell, Wayne",10,5.0,12.0,22,,,,2.0,3.0,2.0,9.0,2.0,1.0,1.0,,8,15,,,1.0,,,
6,"Chaffey, Mark",10,5.0,3.0,13,,,,,3.0,1.0,,1.0,,,,3,10,,,1.0,,,
24,"Coughlan, Mark",11,3.0,9.0,20,1.0,,,5.0,1.0,3.0,3.0,4.0,1.0,,,5,15,2.0,,,,,
14,"Fiora, Aaron",3,4.0,4.0,7,,,,2.0,2.0,1.0,,1.0,,,,1,7,,,1.0,1.0,,
2,"Gaspar, Darren",10,3.0,5.0,15,,,,1.0,4.0,,,1.0,1.0,1.0,,9,7,1.0,,3.0,1.0,,
20,"Hall, Ray",10,4.0,2.0,12,4.0,1.0,5.0,3.0,,5.0,2.0,3.0,3.0,1.0,3.0,8,6,,3.0,2.0,1.0,,
39,"Kellaway, Andrew",16,12.0,5.0,21,,,,2.0,6.0,1.0,2.0,2.0,3.0,,,5,17,1.0,,4.0,,,
3,"Kellaway, Duncan",7,4.0,7.0,14,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,6,9,,,1.0,,,
21,"King, Clinton",5,1.0,2.0,7,,,,,2.0,1.0,1.0,1.0,,1.0,,2,5,,,,,,
34,"Mills, Andrew",1,,1.0,2,,,,,,,,,,,,1,1,,,,,,
5,"Ottens, Brad",13,8.0,5.0,18,1.0,2.0,14.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,,14,6,4.0,3.0,1.0,1.0,,
12,"Richardson, Matthew",13,10.0,4.0,17,1.0,1.0,,,1.0,7.0,,1.0,3.0,,,10,7,6.0,2.0,3.0,1.0,,
18,"Rodan, David",10,3.0,5.0,15,2.0,1.0,,1.0,,4.0,1.0,2.0,,,,9,6,1.0,,2.0,1.0,,
4,"Rogers, Matthew",14,9.0,11.0,25,,1.0,,1.0,3.0,1.0,2.0,,,,,4,20,,1.0,1.0,,,
10,"Stafford, Greg",9,7.0,3.0,12,2.0,2.0,7.0,1.0,,2.0,4.0,3.0,1.0,2.0,,9,4,4.0,3.0,,,,
19,"Sziller, Steven",3,3.0,9.0,12,,1.0,,,,1.0,,2.0,,,,7,5,1.0,1.0,2.0,,,
32,"Tivendale, Greg",10,3.0,,10,,1.0,,1.0,,3.0,1.0,,,,,4,6,1.0,1.0,,3.0,,
29,"Torney, Jason",6,5.0,5.0,11,,,,2.0,1.0,,,,1.0,,,3,6,,,4.0,,,
36,"Zantuck, Ty",10,5.0,7.0,17,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,3,14,1.0,,3.0,,,
Totals,Totals,194,101.0,110.0,304,11.0,10.0,27.0,26.0,37.0,45.0,39.0,30.0,22.0,8.0,3.0,123,187,22.0,14.0,31.0,11.0,,
Opposition,Opposition,189,94.0,132.0,321,17.0,14.0,21.0,48.0,31.0,57.0,25.0,34.0,8.0,22.0,3.0,90,229,10.0,19.0,37.0,13.0,,
