Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",22y 309d,10 (6-0-4 60.00%),7 (0.70),←,
22,"Blakey, Nick",22y 131d,69 (33-0-36 47.83%),31 (0.45),←,
4,"Clarke, Ryan",25y 21d,72 (27-0-45 37.50%),14 (0.19),32 (10-0-22 31.25%),6 (0.19)
7,"Cunningham, Harry",28y 214d,160 (95-0-65 59.38%),48 (0.30),←,
13,"Florent, Oliver",23y 351d,109 (56-0-53 51.38%),37 (0.34),←,
42,"Fox, Robbie",29y 83d,58 (25-0-33 43.10%),8 (0.14),←,
23,"Franklin, Lance",35y 159d,332 (208-1-123 62.80%),1029 (3.10),150 (99-0-51 66.00%),449 (2.99)
21,"Gulden, Errol",19y 355d,34 (22-0-12 64.71%),24 (0.71),←,
9,"Hayward, Will",23y 255d,105 (55-0-50 52.38%),121 (1.15),←,
5,"Heeney, Isaac",26y 64d,145 (91-0-54 62.76%),182 (1.26),←,
19,"Ladhams, Peter",24y 175d,43 (29-0-14 67.44%),23 (0.53),11 (7-0-4 63.64%),2 (0.18)
44,"Lloyd, Jake",28y 291d,191 (116-0-75 60.73%),31 (0.16),←,
39,"McCartin, Paddy",26y 80d,50 (20-1-29 41.00%),34 (0.68),15 (10-0-5 66.67%),
30,"McCartin, Tom",22y 190d,86 (46-0-40 53.49%),28 (0.33),←,
27,"McInerney, Justin",21y 324d,44 (24-0-20 54.55%),17 (0.39),←,
14,"Mills, Callum",25y 97d,126 (70-0-56 55.56%),15 (0.12),←,
11,"Papley, Tom",25y 360d,132 (75-0-57 56.82%),203 (1.54),←,
26,"Parker, Luke",29y 256d,251 (154-1-96 61.55%),188 (0.75),←,
24,"Rampe, Dane",32y 36d,206 (131-1-74 63.83%),6 (0.03),←,
20,"Reid, Sam",30y 193d,172 (108-2-62 63.37%),174 (1.01),←,
8,"Rowbottom, James",21y 292d,60 (29-0-31 48.33%),17 (0.28),←,
3,"Stephens, Dylan",21y 181d,21 (10-0-11 47.62%),4 (0.19),←,
1,"Warner, Chad",21y 50d,30 (17-0-13 56.67%),19 (0.63),←,
Totals,Totals,25y 226d,2506 (1447-6-1053 57.74%),2260 (0.90),,
C,"Longmire, John",51y 189d,274 (169-2-103 62.04%),,←,
