Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",16,6,5,21,2,2.0,,5.0,2.0,3.0,1.0,1.0,1.0,,,7.0,13.0,,1.0,3.0,4.0,2.0,83.0
26,"Bradley, Kepler",9,6,6,15,1,1.0,2.0,1.0,,1.0,,1.0,,,,2.0,13.0,,2.0,,,,70.0
6,"Broughton, Greg",8,5,11,19,,,,7.0,3.0,1.0,,1.0,1.0,,,6.0,13.0,1.0,,3.0,4.0,,90.0
30,"Clarke, Zac",5,2,7,12,,1.0,13.0,7.0,1.0,2.0,4.0,2.0,2.0,1.0,,9.0,4.0,1.0,1.0,2.0,,,80.0
44,"Crichton, Jesse",6,1,7,13,,,,3.0,2.0,,1.0,1.0,,1.0,,3.0,11.0,,,,,,72.0
15,"Crowley, Ryan",5,3,9,14,2,,,5.0,,3.0,2.0,,1.0,,,7.0,7.0,1.0,1.0,2.0,,,82.0
40,"de Boer, Matt",5,3,15,20,,,,9.0,1.0,,1.0,,1.0,,,8.0,12.0,,,1.0,1.0,,92.0
41,"Duffield, Paul",7,3,15,22,,1.0,,9.0,1.0,4.0,4.0,,1.0,,,9.0,12.0,,,2.0,1.0,,90.0
7,"Fyfe, Nat",13,9,11,24,1,,1.0,4.0,,3.0,2.0,6.0,,1.0,3.0,10.0,14.0,3.0,1.0,1.0,2.0,,91.0
12,"Griffin, Jonathon",10,4,4,14,1,,27.0,3.0,2.0,2.0,4.0,3.0,,2.0,,7.0,7.0,,1.0,3.0,,1.0,87.0
14,"Grover, Antoni",12,5,5,17,,,,4.0,6.0,1.0,1.0,4.0,,2.0,,3.0,12.0,,,7.0,,,97.0
32,"Hill, Stephen",13,3,6,19,,,,1.0,,5.0,4.0,2.0,,,,4.0,14.0,,,,,1.0,91.0
19 ↑,"Hinkley, Clayton",7,3,12,19,,,,4.0,,,1.0,,1.0,,,4.0,15.0,,,1.0,3.0,,77.0
5,"Ibbotson, Garrick",22,9,6,28,,,,5.0,10.0,,,2.0,,1.0,,5.0,20.0,,,1.0,,,88.0
37,"Johnson, Michael",13,8,8,21,2,1.0,,1.0,,3.0,,1.0,1.0,,,5.0,16.0,2.0,2.0,1.0,,1.0,92.0
34,"Lower, Nick",9,5,11,20,,,,3.0,2.0,3.0,,2.0,3.0,,,10.0,12.0,2.0,,6.0,1.0,,79.0
23,"Mayne, Chris",3,3,11,14,1,,,4.0,,3.0,2.0,2.0,1.0,2.0,,5.0,9.0,,,,1.0,,80.0
18,"McPharlin, Luke",20,14,8,28,,,,,5.0,,,4.0,1.0,3.0,1.0,10.0,15.0,4.0,,2.0,,,100.0
16 ↓,"Mundy, David",,,1,1,,,,,,,1.0,,,,,1.0,,,,,,,7.0
13,"Mzungu, Tendai",12,3,5,17,2,,,4.0,1.0,3.0,3.0,3.0,2.0,2.0,,9.0,8.0,1.0,2.0,,,,85.0
29,"Pavlich, Matthew",13,6,9,22,3,1.0,1.0,6.0,1.0,4.0,4.0,2.0,,2.0,2.0,9.0,13.0,1.0,2.0,,,1.0,85.0
46,"Pearce, Clancee",7,2,10,17,,,,3.0,,4.0,1.0,3.0,1.0,2.0,,8.0,10.0,,,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,103,182,397,15,8.0,44.0,88.0,37.0,45.0,36.0,40.0,17.0,19.0,6.0,141.0,250.0,16.0,13.0,37.0,17.0,7.0,
Opposition,Opposition,164,53,159,323,9,10.0,48.0,77.0,26.0,50.0,39.0,40.0,19.0,17.0,,150.0,175.0,12.0,8.0,48.0,10.0,6.0,
