Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",15,6,,15,6,5.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
16,"Brownless, Bill",10,3,5,15,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Bruns, Neville",24,2,11,35,,,,2.0,,,,,3.0,,,,,,,,,,
7,"Couch, Paul",10,6,10,20,1,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
28,"Darcy, Tim",5,2,3,8,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
4,"Fletcher, Adrian",7,4,9,16,,,,,,,,,1.0,,,,,,,,,,
46,"Forssman, Darren",6,1,11,17,,,,,,,,,1.0,,,,,,,,,,
39,"Hinkley, Ken",21,9,9,30,,,,2.0,,,,,2.0,2.0,2.0,,,,,,,,
32,"Hocking, Garry",12,1,12,24,,1.0,,1.0,,,,,,1.0,,,,,,,,,
1,"Hocking, Steve",6,2,8,14,,,,3.0,,,,,,3.0,,,,,,,,,
12,"Malakellis, Spiro",10,2,9,19,,,,2.0,,,,,,1.0,,,,,,,,,
50,"Malakellis, Tony",9,2,8,17,1,,,3.0,,,,,1.0,,,,,,,,,,
49,"Mansfield, Michael",6,1,5,11,,,,2.0,,,,,1.0,1.0,,,,,,,,,
38,"McCrabb, Austin",8,3,5,13,,1.0,1.0,1.0,,,,,1.0,3.0,,,,,,,,,
55,"Neeld, Mark",9,2,4,13,,,,,,,,,3.0,1.0,,,,,,,,,
41,"Phillips, Garry",2,1,3,5,,,,1.0,,,,,1.0,,,,,,,,,,
24,"Poole, Trevor",12,7,5,17,1,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
20,"Rogers, Andrew",1,1,2,3,,,1.0,,,,,,,,,,,,,,,,
8,"Scott, Robert",13,2,3,16,2,1.0,,,,,,,2.0,3.0,,,,,,,,,
26,"Stoneham, Barry",16,9,4,20,,,10.0,4.0,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,66,126,328,12,11.0,18.0,27.0,,,,,25.0,25.0,2.0,,,,,,,,
Opposition,Opposition,188,57,91,279,14,6.0,30.0,33.0,,,,,25.0,25.0,4.0,,,,,,,,
