Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",1,,1,2,,,,,,,,,1.0,,,,,,,,,,
8,"Bond, Troy",2,,2,4,,,,,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",11,5,7,18,,1.0,,1.0,,,,,,1.0,,,,,,,,,
16,"Camporeale, Scott",16,2,8,24,1,1.0,,1.0,,,,,3.0,,2.0,,,,,,,,
39,"Christou, Ang",10,3,3,13,,,,1.0,,,,,2.0,,,,,,,,,,
6,"Clape, Matt",2,1,,2,,,,,,,,,,1.0,,,,,,,,,
35,"Dean, Peter",9,4,5,14,,,1.0,2.0,,,,,1.0,,,,,,,,,,
4,"Kernahan, Stephen",9,6,3,12,3,3.0,,,,,,,1.0,2.0,,,,,,,,,
43,"Koutoufides, Anthony",18,9,11,29,2,1.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,,
15,"Lynn, Tony",9,2,4,13,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
44,"Madden, Justin",10,1,4,14,,,12.0,,,,,,3.0,2.0,,,,,,,,,
5,"McKay, Andrew",8,3,5,13,1,,,,,,,,1.0,1.0,,,,,,,,,
10,"Mitchell, Barry",11,3,12,23,,,,6.0,,,,,1.0,1.0,,,,,,,,,
27,"OSullivan, Luke",8,1,3,11,2,3.0,,2.0,,,,,2.0,,,,,,,,,,
19,"Pearce, Brad",7,5,3,10,4,2.0,,2.0,,,,,,,,,,,,,,,
7,"Ratten, Brett",17,4,8,25,,1.0,,5.0,,,,,2.0,1.0,,,,,,,,,
23,"Rice, Dean",7,4,5,12,,,,,,,,,1.0,,,,,,,,,,
14,"Sexton, Michael",12,2,2,14,,,,,,,,,4.0,,,,,,,,,,
1,"Silvagni, Stephen",7,,3,10,,,,1.0,,,,,3.0,2.0,,,,,,,,,
11,"Spalding, Earl",6,4,5,11,2,1.0,1.0,,,,,,,1.0,,,,,,,,,
32,"Whitehead, Adrian",4,,3,7,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,59,97,281,16,16.0,14.0,24.0,,,,,28.0,15.0,5.0,,,,,,,,
Opposition,Opposition,177,66,84,261,12,8.0,13.0,21.0,,,,,15.0,28.0,1.0,,,,,,,,
