Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 12d,27 (14-1-12 53.70%),1 (0.04),←,
44,"Buckley, Jack",23y 198d,17 (7-1-9 44.12%),,←,
13,"Cumming, Isaac",22y 326d,25 (12-1-12 50.00%),1 (0.04),←,
16,"Daniels, Brent",22y 116d,57 (33-0-24 57.89%),21 (0.37),←,
1,"Davis, Phil",30y 307d,182 (90-3-89 50.27%),7 (0.04),164 (79-3-82 49.09%),6 (0.04)
31,"Finlayson, Jeremy",25y 144d,64 (36-3-25 58.59%),88 (1.38),←,
30,"Flynn, Matt",23y 293d,11 (3-1-7 31.82%),5 (0.45),←,
4,"Greene, Toby",27y 281d,171 (78-2-91 46.20%),215 (1.26),←,
12,"Green, Tom",20y 161d,19 (10-1-8 55.26%),8 (0.42),←,
19,"Haynes, Nick",29y 46d,157 (76-4-77 49.68%),9 (0.06),←,
37,"Hill, Bobby",21y 144d,28 (14-1-13 51.79%),23 (0.82),←,
27,"Himmelberg, Harry",25y 56d,96 (57-2-37 60.42%),110 (1.15),←,
2,"Hopper, Jacob",24y 147d,99 (58-2-39 59.60%),38 (0.38),←,
39,"Idun, Connor",20y 339d,17 (8-1-8 50.00%),,←,
22,"Kelly, Josh",26y 141d,147 (81-3-63 56.12%),97 (0.66),←,
40,"Kennedy, Adam",28y 356d,125 (50-1-74 40.40%),12 (0.10),←,
38,"Lloyd, Daniel",29y 135d,59 (32-4-23 57.63%),46 (0.78),←,
41,"Mumford, Shane",34y 363d,210 (136-5-69 65.95%),53 (0.25),110 (67-3-40 62.27%),14 (0.13)
36,"Perryman, Harry",22y 196d,61 (31-1-29 51.64%),16 (0.26),←,
50,"Reid, Sam",31y 238d,103 (56-4-43 56.31%),32 (0.31),93 (50-4-39 55.91%),31 (0.33)
14,"Taranto, Tim",23y 156d,89 (51-2-36 58.43%),33 (0.37),←,
8,"Ward, Callan",31y 84d,239 (107-4-128 45.61%),119 (0.50),179 (75-4-100 43.02%),86 (0.48)
6,"Whitfield, Lachie",26y 350d,159 (78-4-77 50.31%),63 (0.40),←,
Totals,Totals,25y 295d,2162 (1118-51-993 51.71%),997 (0.46),,
C,"Cameron, Leon",48y 304d,175 (94-4-77 54.86%),,←,
