Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",5,1,2,7,1,,,1.0,,1.0,1.0,,,,,,,,,,,,
21,"Barry, Leo",7,3,1,8,1,1.0,,1.0,1.0,4.0,,1.0,2.0,1.0,,,,,,,,,
30,"Bayes, Mark",3,,1,4,1,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,
41,"Cook, Troy",3,,4,7,,,,2.0,,3.0,2.0,1.0,,1.0,,,,,,,,,
8,"Cresswell, Daryn",15,3,16,31,,1.0,1.0,,,3.0,5.0,,1.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",5,5,8,13,,,1.0,,4.0,,,,2.0,1.0,2.0,,,,,,,,
10,"Filandia, Peter",6,2,5,11,,,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,
14,"Kelly, Paul",21,6,5,26,2,3.0,,,2.0,11.0,1.0,2.0,2.0,4.0,,,,,,,,,
4,"Lockett, Tony",5,2,,5,4,,,,,,,,2.0,1.0,,,,,,,,,
34,"Luff, Troy",15,5,3,18,,1.0,1.0,,9.0,1.0,,2.0,2.0,,,,,,,,,,
11,"Maxfield, Stuart",10,1,1,11,,1.0,,,,8.0,,4.0,,4.0,,,,,,,,,
13,"McPherson, Daniel",5,4,6,11,,,,1.0,1.0,4.0,2.0,,,1.0,,,,,,,,,
17,"Mooney, Jason",9,2,2,11,,2.0,2.0,,,5.0,1.0,,1.0,1.0,,,,,,,,,
23,"Nicks, Matthew",14,3,6,20,,1.0,,2.0,5.0,5.0,3.0,,1.0,1.0,,,,,,,,,
5,"OBrien, Craig",3,2,6,9,1,,,,,,,,,,,,,,,,,,
19,"OLoughlin, Michael",13,9,3,16,3,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,,
24,"Orchard, Mark",9,,8,17,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,
1,"Roos, Paul",15,5,8,23,,,,2.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,
2,"Schwass, Wayne",3,1,2,5,,,,1.0,,,,,,1.0,,,,,,,,,
15,"Stafford, Greg",10,8,5,15,1,2.0,17.0,1.0,,4.0,2.0,4.0,1.0,8.0,1.0,,,,,,,,
20,"Stevens, John",8,4,4,12,,,,,1.0,3.0,,,,1.0,3.0,,,,,,,,
33,"Warfe, Rowan",7,,11,18,,,1.0,2.0,3.0,5.0,1.0,1.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,66,107,298,14,15.0,26.0,18.0,30.0,67.0,23.0,16.0,17.0,31.0,6.0,,,,,,,,
Opposition,Opposition,169,61,96,265,12,11.0,13.0,9.0,30.0,55.0,27.0,8.0,32.0,17.0,,,,,,,,,
