Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",10,2,4,14,,,1.0,2.0,,,,,1.0,3.0,,,,,,,,,
16,"Bolton, David",6,2,2,8,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Carroll, Dennis",21,2,8,29,,,,4.0,,,,,,5.0,,,,,,,,,
56,"Clarkson, Justin",8,,2,10,,,,4.0,,,,,1.0,,,,,,,,,,
29,"Cordy, Neil",19,5,2,21,,,,2.0,,,,,4.0,1.0,1.0,,,,,,,,
4,"Doolan, Ben",16,3,6,22,,,1.0,1.0,,,,,2.0,3.0,,,,,,,,,
47,"Higgins, Leon",9,1,3,12,,,,6.0,,,,,1.0,4.0,,,,,,,,,
31,"Holmes, Darren",2,,1,3,,,,,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",7,,6,13,,,,3.0,,,,,,4.0,,,,,,,,,
37,"Lawson, Jamie",3,,9,12,,,,3.0,,,,,,1.0,,,,,,,,,
3,"Lewis, Dale",21,5,,21,,1.0,,,,,,,2.0,5.0,,,,,,,,,
32,"Love, Jason",9,3,2,11,1,2.0,,,,,,,1.0,1.0,,,,,,,,,
34,"Luff, Troy",17,2,2,19,,1.0,1.0,2.0,,,,,4.0,5.0,,,,,,,,,
45,"McKenzie, Warren",11,4,,11,,,3.0,,,,,,3.0,3.0,,,,,,,,,
10,"Mitchell, Barry",24,1,10,34,1,,,3.0,,,,,5.0,4.0,,,,,,,,,
40,"Nettelbeck, Craig",11,1,1,12,,,,,,,,,5.0,1.0,,,,,,,,,
28,"Page, Glenn",9,3,1,10,,,,,,,,,,1.0,,,,,,,,,
15,"Toohey, Bernard",17,4,2,19,2,,,1.0,,,,,2.0,1.0,,,,,,,,,
48,"Tunbridge, Brad",7,1,4,11,,,7.0,,,,,,3.0,4.0,,,,,,,,,
26,"Wright, Stephen",12,4,6,18,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,43,71,310,5,5.0,13.0,34.0,,,,,37.0,49.0,1.0,,,,,,,,
Opposition,Opposition,229,61,86,315,4,11.0,6.0,14.0,,,,,49.0,37.0,5.0,,,,,,,,
