Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
14,"Calthorpe, David",22y 2d,44 (27-1-16 62.50%),33 (0.75),←,
9,"Cockatoo-Collins, Che",20y 167d,30 (18-2-10 63.33%),43 (1.43),←,
36,"Cummings, Scott",21y 213d,24 (15-1-8 64.58%),45 (1.88),←,
7,"Daniher, Chris",29y 141d,85 (49-3-33 59.41%),23 (0.27),←,
20,"Darcy, Tim",31y 216d,189 (107-2-80 57.14%),88 (0.47),13 (11-2-0 92.31%),5 (0.38)
38,"Denham, Sean",26y 112d,116 (68-3-45 59.91%),50 (0.43),72 (44-3-25 63.19%),29 (0.40)
22,"Doolan, Ben",22y 221d,45 (20-2-23 46.67%),4 (0.09),20 (13-1-6 67.50%),
31,"Fletcher, Dustin",20y 104d,48 (33-2-13 70.83%),5 (0.10),←,
29,"Grenvold, David",29y 166d,107 (70-3-34 66.82%),18 (0.17),←,
39,"Hardwick, Damien",23y 1d,30 (19-1-10 65.00%),7 (0.23),←,
1,"Harvey, Mark",30y 69d,172 (115-2-55 67.44%),164 (0.95),←,
5,"Hird, James",22y 196d,60 (37-3-20 64.17%),106 (1.77),←,
13,"Long, Michael",25y 322d,122 (80-2-40 66.39%),94 (0.77),←,
2,"Mercuri, Mark",21y 179d,55 (36-2-17 67.27%),72 (1.31),←,
24,"Misiti, Joe",20y 283d,61 (38-3-20 64.75%),27 (0.44),←,
41,"OConnor, Ryan",21y 53d,20 (12-2-6 65.00%),16 (0.80),←,
10,"ODonnell, Gary",30y 99d,177 (110-3-64 62.99%),67 (0.38),←,
15,"Prior, Michael",21y 347d,5 (3-0-2 60.00%),2 (0.40),←,
19,"Somerville, Peter",27y 42d,96 (60-2-34 63.54%),80 (0.83),←,
4,"Wanganeen, Gavin",22y 62d,102 (59-3-40 59.31%),49 (0.48),←,
35,"Young, Barry",25y 54d,82 (37-1-44 45.73%),49 (0.60),29 (18-1-10 63.79%),26 (0.90)
Totals,Totals,24y 197d,1670 (1013-43-614 60.66%),1042 (0.62),,
C,"Sheedy, Kevin",47y 238d,349 (226-4-119 65.33%),,←,
