Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 225d,159 (65-1-93 41.19%),110 (0.69),4 (3-0-1 75.00%),2 (0.50)
50,"Brown, Ben",31y 131d,172 (97-1-74 56.69%),358 (2.08),42 (31-1-10 75.00%),71 (1.69)
37,"Chandler, Kade",24y 77d,37 (24-0-13 64.86%),29 (0.78),←,
31,"Fritsch, Bayley",27y 115d,130 (76-1-53 58.85%),222 (1.71),←,
11,"Gawn, Max",32y 91d,207 (104-1-102 50.48%),99 (0.48),←,
27,"Hore, Marty",28y 25d,17 (8-0-9 47.06%),1 (0.06),←,
22,"Howes, Blake",20y 358d,4 (3-0-1 75.00%),,←,
15,"Langdon, Ed",28y 58d,161 (88-1-72 54.97%),69 (0.43),93 (63-1-29 68.28%),36 (0.39)
8,"Lever, Jake",28y 25d,164 (106-1-57 64.94%),4 (0.02),108 (68-1-39 63.43%),1 (0.01)
25,"McDonald, Tom",31y 194d,213 (95-1-117 44.84%),166 (0.78),←,
4,"McVee, Judd",20y 236d,29 (19-0-10 65.52%),,←,
30,"Neal-Bullen, Alex",28y 81d,157 (93-1-63 59.55%),111 (0.71),←,
13,"Oliver, Clayton",26y 252d,166 (96-1-69 58.13%),52 (0.31),←,
5,"Petracca, Christian",28y 86d,180 (103-1-76 57.50%),173 (0.96),←,
35,"Petty, Harry",24y 139d,64 (38-1-25 60.16%),19 (0.30),←,
36,"Pickett, Kysaiah",22y 302d,88 (60-1-27 68.75%),131 (1.49),←,
24,"Rivers, Trent",22y 244d,81 (57-1-23 70.99%),7 (0.09),←,
3,"Salem, Christian",28y 259d,163 (84-1-78 51.84%),26 (0.16),←,
32,"Sparrow, Tom",23y 304d,78 (52-1-25 67.31%),31 (0.40),←,
2,"van Rooyen, Jacob",20y 349d,24 (17-0-7 70.83%),33 (1.38),←,
7,"Viney, Jack",29y 352d,200 (92-1-107 46.25%),60 (0.30),←,
6,"Windsor, Caleb",18y 295d,4 (3-0-1 75.00%),1 (0.25),←,
40,"Woewodin, Taj",21y 4d,6 (6-0-0 100.00%),2 (0.33),←,
Totals,Totals,25y 357d,2504 (1386-16-1102 55.35%),1704 (0.68),,
C,"Goodwin, Simon",47y 95d,164 (96-1-67 58.84%),,163 (96-1-66 59.20%),
