Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",13,5,3,16,1,3.0,,,1.0,3.0,,2.0,1.0,1.0,,7.0,7.0,1.0,1.0,,,,84.0
3,"Coniglio, Stephen",15,5,12,27,,2.0,,6.0,,2.0,9.0,5.0,,2.0,1.0,12.0,15.0,,1.0,,,1.0,82.0
35,"Corr, Aidan",10,5,2,12,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,6.0,6.0,1.0,1.0,5.0,,,90.0
1,"Davis, Phil",8,8,4,12,,,,1.0,3.0,1.0,,1.0,,,,2.0,10.0,1.0,,5.0,,,95.0
24,"de Boer, Matt",8,1,11,19,1,,,5.0,,2.0,1.0,3.0,1.0,2.0,,10.0,9.0,,,,,2.0,78.0
19,"Haynes, Nick",11,6,8,19,1,,,1.0,2.0,3.0,1.0,1.0,1.0,,,6.0,13.0,1.0,,9.0,,2.0,81.0
22,"Kelly, Josh",14,4,13,27,1,1.0,,1.0,1.0,3.0,6.0,,,,,11.0,17.0,1.0,,1.0,,1.0,84.0
15,"Kennedy, Matthew",6,5,9,15,2,,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,,9.0,6.0,,2.0,,,,70.0
37,"Lobb, Rory",7,7,4,11,2,,14.0,6.0,1.0,3.0,,3.0,,1.0,,5.0,6.0,4.0,2.0,1.0,,1.0,88.0
12,"Patton, Jonathon",8,1,1,9,2,3.0,,1.0,,4.0,,1.0,6.0,1.0,,5.0,4.0,,1.0,1.0,1.0,1.0,86.0
36,"Perryman, Harry",8,7,3,11,,,,2.0,2.0,,,3.0,,,,2.0,11.0,,1.0,2.0,,,71.0
9,"Scully, Tom",5,2,15,20,1,,,1.0,,1.0,3.0,4.0,,2.0,,9.0,13.0,,,,,,94.0
11,"Setterfield, Will",4,2,2,6,,,,4.0,,1.0,1.0,3.0,,3.0,,2.0,5.0,,,,,,43.0
23,"Shaw, Heath",13,3,3,16,,1.0,,2.0,2.0,6.0,1.0,5.0,1.0,,,7.0,8.0,1.0,,1.0,5.0,,86.0
5,"Shiel, Dylan",11,5,15,26,,1.0,,3.0,1.0,7.0,9.0,2.0,,,,11.0,14.0,,1.0,1.0,2.0,2.0,74.0
26,"Simpson, Dawson",5,4,4,9,,1.0,44.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,5.0,5.0,1.0,,2.0,,,76.0
10,"Smith, Devon",8,,14,22,1,2.0,,4.0,1.0,1.0,3.0,2.0,1.0,,,9.0,14.0,,,,,,80.0
20,"Tomlinson, Adam",9,4,2,11,,,,3.0,,2.0,,2.0,,,,1.0,11.0,,,3.0,,,95.0
8,"Ward, Callan",11,7,9,20,,1.0,,4.0,1.0,2.0,1.0,1.0,,1.0,,2.0,18.0,,1.0,2.0,2.0,1.0,88.0
6,"Whitfield, Lachie",15,4,9,24,1,1.0,,2.0,3.0,5.0,3.0,5.0,1.0,1.0,,6.0,19.0,,,1.0,,,88.0
29,"Williams, Zac",13,5,7,20,,,,3.0,2.0,1.0,2.0,2.0,,1.0,,6.0,15.0,,,1.0,,,87.0
16,"Wilson, Nathan",13,5,2,15,,,,1.0,5.0,1.0,,,1.0,,,4.0,10.0,1.0,,3.0,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,95,152,367,13,20.0,58.0,59.0,30.0,51.0,45.0,49.0,16.0,18.0,1.0,137.0,236.0,12.0,11.0,38.0,11.0,11.0,
Opposition,Opposition,216,126,137,353,13,8.0,31.0,63.0,34.0,45.0,32.0,33.0,18.0,16.0,5.0,110.0,242.0,15.0,12.0,36.0,3.0,11.0,
