Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Adams, Taylor",17,6,11,28,,,,4.0,1.0,4.0,4.0,5.0,1.0,3.0,,12.0,17.0,1.0,,1.0,,,84.0
47,"Bruce, Josh",10,4,7,17,,,,2.0,3.0,1.0,,4.0,1.0,2.0,,6.0,10.0,,,3.0,,,94.0
21,"Buntine, Matt",4,1,6,10,,,,3.0,,1.0,1.0,2.0,1.0,,,8.0,3.0,1.0,,3.0,,1.0,83.0
18,"Cameron, Jeremy",8,8,1,9,3,,,2.0,1.0,4.0,,1.0,,,,2.0,8.0,2.0,2.0,5.0,,,86.0
3,"Coniglio, Stephen",9,3,12,21,,,,4.0,2.0,3.0,4.0,2.0,1.0,,,7.0,14.0,,,,,1.0,77.0
35,"Corr, Aidan",2,1,3,5,,,,1.0,,,,,,,,2.0,4.0,,,2.0,,1.0,78.0
26,"Giles, Jonathan",8,1,6,14,,,17.0,1.0,2.0,2.0,9.0,2.0,4.0,2.0,,12.0,2.0,1.0,,1.0,,,86.0
38,"Gilham, Stephen",11,7,10,21,,,,1.0,5.0,,1.0,1.0,1.0,,,5.0,14.0,,,4.0,,,92.0
4,"Greene, Toby",10,4,15,25,,,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,,6.0,20.0,,,,,1.0,82.0
2 ↑,"Hampton, Curtly",4,1,3,7,,,1.0,4.0,1.0,2.0,,4.0,,1.0,,3.0,3.0,,,,,,45.0
40,"Kennedy, Adam",4,2,8,12,,,,4.0,1.0,,1.0,,,,,3.0,9.0,,,2.0,,,85.0
25,"Miles, Anthony",6,6,9,15,,1.0,,6.0,,3.0,1.0,2.0,,,,7.0,9.0,,1.0,2.0,,1.0,88.0
39,"Mohr, Tim",12,4,4,16,,,,,4.0,1.0,,1.0,,1.0,,4.0,10.0,,,7.0,,,89.0
37 ↓,"OhAilpin, Setanta",1,,1,2,1,,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,43.0
7,"Palmer, Rhys",5,5,12,17,,,,1.0,,2.0,1.0,3.0,,2.0,,4.0,13.0,,,1.0,,1.0,85.0
9,"Scully, Tom",6,4,12,18,1,1.0,,2.0,,2.0,,3.0,,2.0,,5.0,13.0,,1.0,,1.0,,86.0
5,"Shiel, Dylan",10,2,8,18,,,,3.0,2.0,3.0,3.0,4.0,,1.0,,7.0,11.0,,,,,,87.0
10,"Smith, Devon",13,4,3,16,1,1.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,1.0,,6.0,10.0,,,2.0,,,86.0
20,"Tomlinson, Adam",8,6,6,14,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,9.0,,,2.0,2.0,,89.0
17,"Treloar, Adam",12,2,13,25,,1.0,,1.0,3.0,3.0,3.0,2.0,,2.0,,9.0,16.0,,,,,,82.0
8,"Ward, Callan",9,5,4,13,2,,,9.0,1.0,1.0,2.0,4.0,1.0,3.0,,7.0,7.0,1.0,,,,,88.0
6,"Whitfield, Lachie",10,5,5,15,,,,2.0,5.0,3.0,,1.0,1.0,,,3.0,13.0,,,2.0,1.0,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,81,159,338,8,7.0,22.0,59.0,36.0,42.0,34.0,49.0,14.0,22.0,,124.0,216.0,6.0,4.0,38.0,4.0,8.0,
Opposition,Opposition,234,109,158,392,23,17.0,55.0,77.0,28.0,63.0,52.0,47.0,22.0,14.0,6.0,152.0,237.0,10.0,25.0,43.0,15.0,17.0,
