North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
14,"Buckley, Ben",24y 329d,57 (23-0-34 40.35%),14 (0.25),←,
18,"Carey, Wayne",20y 362d,48 (24-0-24 50.00%),81 (1.69),←,
23,"Clarkson, Alastair",24y 26d,57 (24-2-31 43.86%),54 (0.95),←,
27,"Crocker, Darren",25y 58d,90 (41-1-48 46.11%),51 (0.57),←,
5,"Dennis, Richard",25y 297d,66 (42-0-24 63.64%),46 (0.70),9 (3-0-6 33.33%),6 (0.67)
6,"Fairley, Ian",27y 248d,134 (64-2-68 48.51%),143 (1.07),←,
26,"Ishchenko, Alex",28y 33d,78 (28-0-50 35.90%),27 (0.35),6 (2-0-4 33.33%),2 (0.33)
9,"Larkin, Matthew",27y 278d,156 (79-3-74 51.60%),131 (0.84),←,
35,"Longmire, John",21y 144d,77 (35-1-41 46.10%),245 (3.18),←,
20,"Mann, Peter",21y 259d,3 (1-0-2 33.33%),,←,
4,"Martyn, Mick",23y 266d,85 (39-1-45 46.47%),9 (0.11),←,
19,"McRae, Dean",23y 193d,75 (32-1-42 43.33%),21 (0.28),←,
37,"Page, Glenn",22y 60d,19 (5-1-13 28.95%),3 (0.16),1 (0-0-1 0.00%),
3,"Rock, Anthony",21y 237d,48 (23-0-25 47.92%),49 (1.02),←,
36,"Romero, Jose",20y 296d,55 (27-0-28 49.09%),75 (1.36),←,
2,"Schwass, Wayne",23y 178d,70 (32-0-38 45.71%),37 (0.53),←,
24,"Sholl, Craig",24y 145d,52 (27-0-25 51.92%),11 (0.21),←,
15,"Smith, Ross",27y 110d,142 (64-2-76 45.77%),28 (0.20),←,
7,"Steele, Darren",26y 40d,107 (44-1-62 41.59%),30 (0.28),←,
13,"Tudor, Leigh",22y 241d,6 (3-0-3 50.00%),6 (1.00),←,
Totals,Totals,24y 62d,1425 (657-15-753 46.11%),1061 (0.74),,
C,"Schimmelbusch, Wayne",39y 125d,53 (27-0-26 50.94%),,←,
