Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Chick, Daniel",5,1,4,9,,,,5.0,,,,,1.0,,,,,,,,,,
5,"Collins, Andrew",6,,2,8,,,,,,,,,1.0,,,,,,,,,,
3,"Condon, Anthony",1,1,4,5,1,,,1.0,,,,,,,,,,,,,,,
9,"Crawford, Shane",9,3,7,16,2,1.0,,5.0,,,,,2.0,1.0,,,,,,,,,
19,"Dunstall, Jason",14,10,2,16,10,3.0,,,,,,,3.0,,3.0,,,,,,,,
34,"Graham, Mark",8,6,2,10,,,,,,,,,,1.0,,,,,,,,,
15,"Harford, Daniel",12,4,4,16,,,,,,,,,,1.0,,,,,,,,,
2,"Holland, Nick",17,12,7,24,2,1.0,4.0,1.0,,,,,3.0,,,,,,,,,,
17,"Hudson, Paul",4,2,1,5,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
1,"Jencke, Ray",3,1,7,10,,,,2.0,,,,,1.0,2.0,,,,,,,,,
11,"Kappler, Darren",8,2,4,12,,1.0,,2.0,,,,,,,,,,,,,,,
14,"Krummel, Brendan",,,4,4,,,,1.0,,,,,,,,,,,,,,,
24,"Langford, Chris",5,2,4,9,,,,2.0,,,,,,4.0,,,,,,,,,
12,"Lawrence, Stephen",7,3,6,13,,,3.0,2.0,,,,,1.0,,,,,,,,,,
7,"McCabe, Luke",8,1,3,11,,,,1.0,,,,,1.0,,,,,,,,,,
44,"Platten, John",10,2,5,15,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
18,"Pritchard, Darrin",9,3,4,13,,,,2.0,,,,,,,,,,,,,,,
4,"Salmon, Paul",6,8,8,14,,,14.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,
6,"Taylor, Richard",9,4,5,14,,1.0,,2.0,,,,,,1.0,,,,,,,,,
33,"Treleven, Craig",13,4,7,20,,,,1.0,,,,,,,,,,,,,,,
30,"Woods, Tony",6,2,4,10,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,71,94,254,15,12.0,21.0,35.0,,,,,17.0,14.0,5.0,,,,,,,,
Opposition,Opposition,187,87,103,290,15,11.0,12.0,12.0,,,,,14.0,17.0,1.0,,,,,,,,
