Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",28y 146d,222 (122-0-100 54.95%),210 (0.95),←,
29,"Bramble, Lachlan",25y 365d,36 (12-2-22 36.11%),3 (0.08),6 (3-0-3 50.00%),1 (0.17)
31,"Dale, Bailey",27y 271d,137 (74-0-63 54.01%),79 (0.58),←,
10,"Darcy, Sam",20y 274d,12 (5-0-7 41.67%),11 (0.92),←,
15,"Duryea, Taylor",32y 360d,196 (128-1-67 65.56%),25 (0.13),78 (46-0-32 58.97%),4 (0.05)
44,"English, Tim",26y 252d,114 (62-0-52 54.39%),66 (0.58),←,
12,"Gallagher, Harvey",20y 205d,6 (3-0-3 50.00%),5 (0.83),←,
38,"Garcia, Riley",23y 79d,20 (10-0-10 50.00%),8 (0.40),←,
22,"Harmes, James",28y 196d,154 (83-0-71 53.90%),78 (0.51),2 (1-0-1 50.00%),
39,"Johannisen, Jason",31y 162d,193 (101-0-92 52.33%),75 (0.39),←,
19,"Jones, Liam",33y 54d,185 (70-0-115 37.84%),84 (0.45),90 (40-0-50 44.44%),68 (0.76)
24,"Khamis, Buku",24y 25d,16 (10-0-6 62.50%),7 (0.44),←,
7,"Lobb, Rory",31y 69d,162 (88-2-72 54.94%),168 (1.04),22 (12-0-10 54.55%),25 (1.14)
11,"Macrae, Jack",29y 259d,234 (124-0-110 52.99%),55 (0.24),←,
33,"Naughton, Aaron",24y 140d,129 (71-0-58 55.04%),203 (1.57),←,
18,"ODonnell, James",21y 231d,14 (6-0-8 42.86%),1 (0.07),←,
20,"Richards, Ed",24y 290d,109 (56-0-53 51.38%),25 (0.23),←,
9,"Sanders, Ryley",19y 88d,6 (3-0-3 50.00%),,←,
1,"Treloar, Adam",31y 40d,237 (107-1-129 45.36%),141 (0.59),64 (37-0-27 57.81%),44 (0.69)
23,"Vandermeer, Laitham",25y 75d,50 (26-0-24 52.00%),23 (0.46),←,
3,"Weightman, Cody",23y 94d,65 (35-0-30 53.85%),113 (1.74),←,
14,"West, Rhylee",23y 281d,43 (24-0-19 55.81%),28 (0.65),←,
34,"Williams, Bailey",26y 191d,133 (71-0-62 53.38%),30 (0.23),←,
Totals,Totals,26y 101d,2473 (1291-6-1176 52.20%),1438 (0.58),,
C,"Beveridge, Luke",53y 239d,212 (119-0-93 56.13%),,←,
