St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",20y 88d,65 (22-0-43 33.85%),21 (0.32),←,
15,"Coghlan, Frank",27y 186d,59 (16-0-43 27.12%),12 (0.20),←,
44,"Devonport, Craig",20y 98d,9 (5-0-4 55.56%),4 (0.44),←,
2,"Frawley, Danny",26y 239d,128 (32-0-96 25.00%),9 (0.07),←,
6,"Grant, David",23y 271d,101 (27-0-74 26.73%),54 (0.53),←,
10,"Harding, Paul",25y 335d,39 (18-0-21 46.15%),4 (0.10),28 (11-0-17 39.29%),2 (0.07)
35,"Harvey, Robert",18y 257d,22 (8-0-14 36.36%),20 (0.91),←,
24,"Jeffrey, Russell",24y 88d,21 (7-0-14 33.33%),2 (0.10),←,
9,"Kitschke, Damian",23y 357d,6 (4-0-2 66.67%),3 (0.50),←,
3,"Krakouer, Jim",31y 204d,140 (74-3-63 53.93%),232 (1.66),6 (4-0-2 66.67%),3 (0.50)
32,"Lawrie, Grant",31y 157d,156 (78-1-77 50.32%),57 (0.37),5 (3-0-2 60.00%),1 (0.20)
4,"Lockett, Tony",24y 57d,118 (33-0-85 27.97%),505 (4.28),←,
23,"Loewe, Stewart",21y 347d,79 (25-0-54 31.65%),59 (0.75),←,
25,"Muller, Ian",24y 286d,16 (10-0-6 62.50%),1 (0.06),10 (6-0-4 60.00%),1 (0.10)
19,"Nixon, Ricky",27y 32d,43 (14-0-29 32.56%),22 (0.51),39 (12-0-27 30.77%),21 (0.54)
41,"Pekin, Tim",25y 103d,113 (53-0-60 46.90%),17 (0.15),6 (4-0-2 66.67%),2 (0.33)
37,"Rice, Dean",22y 49d,70 (24-0-46 34.29%),11 (0.16),←,
8,"Russo, Peter",30y 188d,187 (114-0-73 60.96%),118 (0.63),25 (9-0-16 36.00%),16 (0.64)
26,"Taylor, Kain",22y 203d,32 (9-0-23 28.13%),11 (0.34),←,
7,"Winmar, Nicky",24y 222d,69 (24-0-45 34.78%),132 (1.91),←,
Totals,Totals,24y 316d,1473 (597-4-872 40.53%),1294 (0.88),,
C,"Sheldon, Ken",30y 125d,6 (4-0-2 66.67%),,←,
