West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
35,"Armstrong, Steven",23y 134d,61 (36-0-25 59.02%),37 (0.61),18 (14-0-4 77.78%),16 (0.89)
10,"Braun, Michael",29y 63d,195 (111-2-82 57.44%),59 (0.30),←,
20,"Cox, Dean",25y 298d,130 (76-1-53 58.85%),61 (0.47),←,
7,"Fletcher, Chad",27y 269d,149 (82-3-64 56.04%),68 (0.46),←,
23,"Glass, Darren",26y 12d,130 (75-2-53 58.46%),8 (0.06),←,
29,"Hansen, Ashley",24y 84d,47 (39-0-8 82.98%),60 (1.28),←,
39,"Hunter, Adam",25y 342d,117 (70-2-45 60.68%),60 (0.51),←,
25,"Hurn, Shannon",19y 264d,15 (10-0-5 66.67%),6 (0.40),←,
38,"Jones, Brett",24y 293d,54 (40-0-14 74.07%),3 (0.06),←,
18,"Jones, Rowan",27y 188d,144 (76-3-65 53.82%),61 (0.42),←,
3,"Judd, Chris",23y 260d,124 (79-2-43 64.52%),128 (1.03),←,
2,"LeCras, Mark",20y 269d,10 (7-0-3 70.00%),12 (1.20),←,
21,"Lynch, Quinten",24y 122d,91 (62-0-29 68.13%),135 (1.48),←,
12,"Morton, Mitch",20y 118d,6 (3-0-3 50.00%),5 (0.83),←,
11,"Priddis, Matt",22y 66d,11 (8-0-3 72.73%),4 (0.36),←,
24,"Rosa, Matt",20y 184d,27 (19-0-8 70.37%),7 (0.26),←,
14,"Seaby, Mark",23y 25d,68 (51-0-17 75.00%),43 (0.63),←,
37,"Selwood, Adam",23y 25d,60 (43-0-17 71.67%),16 (0.27),←,
41,"Staker, Brent",23y 3d,78 (52-1-25 67.31%),49 (0.63),←,
5,"Stenglein, Tyson",26y 314d,163 (100-0-63 61.35%),47 (0.29),57 (44-0-13 77.19%),21 (0.37)
8,"Waters, Beau",21y 57d,42 (33-0-9 78.57%),9 (0.21),←,
44,"Wirrpanda, David",27y 296d,180 (102-3-75 57.50%),84 (0.47),←,
Totals,Totals,24y 51d,1902 (1174-19-709 61.72%),962 (0.51),,
C,"Worsfold, John",38y 243d,129 (82-2-45 64.34%),,←,
