Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Banks, Denis",5,3,2,7,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Barwick, Doug",14,7,,14,2,,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Christian, Michael",14,12,11,25,,,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
28,"Crosisca, Gavin",12,6,10,22,3,1.0,,,,,,,,1.0,,,,,,,,,
35,"Daicos, Peter",17,10,2,19,4,6.0,,2.0,,,,,1.0,3.0,,,,,,,,,
3,"Gayfer, Michael",10,3,5,15,,,,2.0,,,,,2.0,,,,,,,,,,
14,"Keays, Terry",13,6,9,22,3,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Kelly, Craig",13,8,10,23,,2.0,,,,,,,4.0,2.0,,,,,,,,,
44,"Kerrison, Shane",13,5,11,24,,,,4.0,,,,,2.0,,1.0,,,,,,,,
30,"Manson, James",4,6,12,16,,1.0,13.0,,,,,,,2.0,,,,,,,,,
34,"McGuane, Mick",17,6,12,29,1,2.0,,,,,,,1.0,2.0,,,,,,,,,
5,"McKeown, Ron",9,3,1,10,3,,,1.0,,,,,2.0,2.0,,,,,,,,,
42,"Millane, Darren",28,11,2,30,,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,
1,"Monkhorst, Damian",5,2,6,11,,,10.0,,,,,,2.0,1.0,,,,,,,,,
7,"Morwood, Shane",8,2,14,22,,,,3.0,,,,,1.0,,,,,,,,,,
13,"Richardson, Alan",6,,2,8,,,,,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",18,3,16,34,,1.0,,6.0,,,,,2.0,2.0,,,,,,,,,
22,"Shaw, Tony",18,6,17,35,,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
24,"Turner, Jamie",17,11,9,26,,,,1.0,,,,,,,,,,,,,,,
19,"Wright, Graham",21,8,9,30,,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,262,118,160,422,16,21.0,23.0,25.0,,,,,27.0,27.0,6.0,,,,,,,,
Opposition,Opposition,191,64,92,283,7,7.0,13.0,17.0,,,,,27.0,27.0,,,,,,,,,
