North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",9,1,4,13,1,1.0,,4.0,1.0,3.0,,3.0,1.0,,,3.0,9.0,,,,,,76.0
18,"Atley, Shaun",12,3,7,19,,,,,1.0,4.0,1.0,2.0,1.0,1.0,,4.0,15.0,,,2.0,2.0,,83.0
50,"Brown, Ben",11,10,5,16,3,1.0,3.0,2.0,1.0,2.0,,1.0,,,,6.0,10.0,2.0,7.0,2.0,,1.0,94.0
13,"Clarke, Ryan",7,1,15,22,,2.0,,3.0,1.0,3.0,1.0,4.0,2.0,2.0,,9.0,14.0,,,1.0,1.0,1.0,69.0
10,"Cunnington, Ben",5,2,15,20,,,,2.0,,2.0,4.0,1.0,,,,12.0,8.0,1.0,,1.0,,1.0,57.0
15,"Dal Santo, Nick",7,,21,28,,,,3.0,1.0,2.0,,1.0,,,,7.0,20.0,,,1.0,,1.0,89.0
11,"Firrito, Michael",8,7,5,13,,,,2.0,3.0,1.0,,5.0,,2.0,,5.0,10.0,1.0,,4.0,1.0,,91.0
43,"Gibson, Sam",8,4,11,19,,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,3.0,16.0,1.0,2.0,,,,83.0
22,"Goldstein, Todd",2,2,10,12,,,30.0,4.0,,,5.0,,3.0,,,7.0,5.0,,,5.0,,,86.0
29,"Harvey, Brent",14,3,15,29,2,,,1.0,1.0,4.0,1.0,,2.0,,,9.0,19.0,1.0,,1.0,1.0,1.0,91.0
34,"Macmillan, Jamie",5,2,13,18,1,,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,7.0,12.0,,,4.0,3.0,,91.0
2,"McKenzie, Brad",13,2,4,17,,,,1.0,5.0,4.0,1.0,1.0,,,,1.0,14.0,,,,,1.0,74.0
17,"Mullett, Aaron",10,1,3,13,,,,,4.0,2.0,1.0,1.0,1.0,,,5.0,8.0,,,,1.0,,76.0
20,"Petrie, Drew",7,5,4,11,,2.0,2.0,2.0,,3.0,,1.0,2.0,1.0,,7.0,6.0,1.0,2.0,,,1.0,92.0
9,"Swallow, Andrew",5,1,19,24,,1.0,,4.0,,3.0,8.0,4.0,,2.0,,17.0,7.0,,,2.0,1.0,,74.0
25,"Tarrant, Robbie",11,6,6,17,,,,4.0,3.0,1.0,,3.0,2.0,2.0,,8.0,9.0,,,8.0,,,94.0
12,"Thomas, Lindsay",9,5,5,14,3,3.0,,2.0,,2.0,1.0,1.0,3.0,,,8.0,7.0,,3.0,2.0,,,83.0
16,"Thompson, Scott",3,2,5,8,,,,3.0,1.0,,,,1.0,,,3.0,6.0,,,2.0,1.0,,90.0
41,"Wagner, Corey",3,2,2,5,,,,3.0,,,,,,,,2.0,3.0,,1.0,1.0,,,63.0
30,"Waite, Jarrad",8,3,3,11,,2.0,,4.0,,3.0,,3.0,3.0,1.0,,8.0,3.0,,1.0,,,,91.0
8,"Wells, Daniel",7,4,15,22,,1.0,,1.0,,2.0,3.0,2.0,,1.0,,7.0,16.0,,1.0,1.0,,,77.0
7,"Ziebell, Jack",13,4,10,23,,,,2.0,1.0,4.0,1.0,7.0,,4.0,,10.0,15.0,1.0,,2.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,70,197,374,10,17.0,35.0,49.0,26.0,48.0,28.0,45.0,23.0,19.0,,148.0,232.0,8.0,17.0,39.0,11.0,7.0,
Opposition,Opposition,188,82,180,368,16,9.0,24.0,66.0,31.0,45.0,38.0,54.0,19.0,23.0,6.0,133.0,235.0,10.0,16.0,53.0,13.0,12.0,
