Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",8,2,5,13,,,,5.0,3.0,,1.0,1.0,3.0,,,6.0,7.0,,,2.0,,,100.0
15,"Amon, Karl",10,3,4,14,,,,4.0,3.0,5.0,,3.0,,2.0,,,15.0,,,1.0,,2.0,83.0
10,"Boak, Travis",13,3,17,30,1,1.0,,6.0,3.0,2.0,6.0,4.0,,1.0,3.0,14.0,18.0,,1.0,2.0,,1.0,79.0
26 ↓,"Bonner, Riley",17,6,5,22,,,,1.0,5.0,1.0,1.0,2.0,,1.0,,4.0,15.0,,,2.0,,,58.0
3,"Burton, Ryan",10,3,4,14,,,,4.0,6.0,1.0,1.0,2.0,,1.0,,3.0,8.0,,,3.0,,,87.0
18,"Butters, Zak",11,7,2,13,,1.0,,3.0,1.0,2.0,1.0,4.0,1.0,3.0,,4.0,10.0,,1.0,1.0,1.0,1.0,80.0
33,"Byrne-Jones, Darcy",13,6,8,21,,,,1.0,5.0,,,6.0,1.0,1.0,,7.0,14.0,,,1.0,1.0,,77.0
17,"Clurey, Tom",7,6,2,9,,,,4.0,,,,5.0,,2.0,,2.0,7.0,1.0,,6.0,,,91.0
28,"Drew, Willem",8,2,10,18,,,,4.0,2.0,1.0,2.0,5.0,2.0,1.0,,9.0,8.0,2.0,,1.0,,,79.0
43,"Dumont, Trent",9,4,6,15,1,,,2.0,1.0,2.0,1.0,1.0,1.0,,,4.0,11.0,1.0,1.0,,,,75.0
7,"Duursma, Xavier",8,3,4,12,,,,,2.0,2.0,1.0,3.0,,1.0,,4.0,8.0,,,1.0,2.0,1.0,76.0
11,"Finlayson, Jeremy",11,7,3,14,3,1.0,2.0,2.0,,3.0,,4.0,2.0,2.0,,4.0,11.0,3.0,4.0,5.0,,,80.0
19,"Georgiades, Mitch",10,5,1,11,,4.0,,,,1.0,,1.0,3.0,1.0,,7.0,5.0,,4.0,2.0,,,80.0
9,"Gray, Robbie",6,3,8,14,2,1.0,,1.0,,1.0,,3.0,1.0,2.0,,7.0,5.0,,2.0,,,,89.0
25,"Hayes, Sam",3,1,4,7,,,37.0,2.0,,1.0,3.0,2.0,4.0,2.0,,4.0,3.0,,,2.0,,,76.0
5,"Houston, Dan",7,4,9,16,,,,4.0,2.0,,,1.0,,1.0,,4.0,13.0,,,4.0,,,70.0
1,"Jonas, Tom",8,6,4,12,,,,2.0,3.0,,,1.0,1.0,1.0,,4.0,8.0,1.0,,4.0,,,98.0
34 ↑,"Jones, Lachie",1,,1,2,,,,1.0,,,,,,,,,2.0,,,3.0,,,19.0
4,"Marshall, Todd",11,8,2,13,2,1.0,,1.0,,5.0,,1.0,2.0,1.0,,9.0,4.0,4.0,3.0,,,2.0,85.0
6,"Motlop, Steven",10,6,3,13,1,2.0,,,1.0,5.0,,3.0,1.0,,,4.0,9.0,1.0,1.0,,,2.0,73.0
2,"Powell-Pepper, Sam",7,4,1,8,2,1.0,1.0,3.0,,3.0,1.0,3.0,1.0,2.0,,3.0,5.0,1.0,3.0,,,,80.0
20,"Rozee, Connor",11,3,10,21,,,,2.0,1.0,6.0,6.0,6.0,,1.0,,9.0,12.0,,,2.0,,1.0,81.0
16,"Wines, Ollie",7,2,14,21,,1.0,,5.0,,3.0,6.0,1.0,3.0,,,14.0,7.0,,1.0,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,94,127,333,12,14.0,40.0,57.0,38.0,44.0,30.0,62.0,26.0,26.0,3.0,126.0,205.0,14.0,21.0,44.0,4.0,10.0,
Opposition,Opposition,200,76,121,321,10,9.0,21.0,37.0,32.0,49.0,34.0,67.0,26.0,26.0,3.0,130.0,178.0,11.0,9.0,42.0,4.0,6.0,
