Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 43d,236 (147-4-85 63.14%),294 (1.25),198 (124-3-71 63.38%),250 (1.26)
34,"Attard, Jayden",20y 40d,3 (1-0-2 33.33%),,←,
20,"Black, Simon",27y 5d,171 (115-1-55 67.54%),116 (0.68),←,
36,"Bradshaw, Daniel",27y 138d,161 (98-2-61 61.49%),311 (1.93),158 (95-2-61 60.76%),311 (1.97)
17,"Brennan, Jared",21y 254d,23 (14-0-9 60.87%),15 (0.65),←,
16,"Brown, Jonathan",24y 161d,109 (80-0-29 73.39%),159 (1.46),←,
19,"Charman, Jamie",23y 266d,74 (51-1-22 69.59%),24 (0.32),←,
1,"Clark, Mitch",18y 171d,2 (1-0-1 50.00%),1 (0.50),←,
30,"Copeland, Robert",24y 317d,93 (65-0-28 69.89%),19 (0.20),←,
4,"Fixter, Ben",24y 289d,29 (15-0-14 51.72%),8 (0.28),2 (1-0-1 50.00%),
45,"Harding, Scott",19y 293d,2 (1-0-1 50.00%),,←,
33,"Hooper, Rhan",18y 89d,1 (1-0-0 100.00%),1 (1.00),←,
2,"Johnson, Chris",29y 313d,246 (123-3-120 50.61%),158 (0.64),187 (116-3-68 62.83%),91 (0.49)
23,"Leppitsch, Justin",30y 189d,225 (135-4-86 60.89%),193 (0.86),181 (113-3-65 63.26%),135 (0.75)
9,"McGrath, Ashley",22y 323d,74 (45-1-28 61.49%),61 (0.82),←,
15,"Michael, Mal",28y 288d,182 (104-1-77 57.42%),27 (0.15),121 (83-1-37 69.01%),4 (0.03)
25,"Mills, Wayde",18y 222d,1 (1-0-0 100.00%),,←,
8,"Notting, Tim",27y 169d,136 (91-1-44 67.28%),109 (0.80),←,
6,"Power, Luke",26y 90d,156 (102-1-53 65.71%),164 (1.05),←,
35,"Rischitelli, Michael",20y 90d,6 (3-0-3 50.00%),4 (0.67),←,
11,"Sherman, Justin",19y 72d,21 (10-0-11 47.62%),15 (0.71),←,
3,"Voss, Michael",30y 275d,270 (161-2-107 60.00%),242 (0.90),191 (123-1-67 64.66%),170 (0.89)
Totals,Totals,24y 103d,2221 (1364-21-836 61.41%),1921 (0.86),,
C,"Matthews, Leigh",54y 38d,397 (242-6-149 61.71%),,173 (117-1-55 67.92%),
