Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",29y 117d,165 (73-1-91 44.55%),92 (0.56),←,
8,"Clement, James",27y 227d,154 (65-0-89 42.21%),46 (0.30),70 (39-0-31 55.71%),8 (0.11)
34,"Cloke, Jason",21y 348d,47 (29-0-18 61.70%),3 (0.06),←,
13,"Cole, Richard",20y 278d,30 (19-0-11 63.33%),6 (0.20),←,
4,"Didak, Alan",21y 63d,53 (33-0-20 62.26%),66 (1.25),←,
25,"Fraser, Josh",22y 104d,94 (49-0-45 52.13%),86 (0.91),←,
6,"Holland, Brodie",24y 106d,94 (42-0-52 44.68%),97 (1.03),58 (34-0-24 58.62%),60 (1.03)
26,"Johnson, Ben",23y 13d,82 (46-0-36 56.10%),18 (0.22),←,
32,"King, David",19y 76d,1 (0-0-1 0.00%),,←,
18,"Licuria, Paul",26y 105d,120 (54-0-66 45.00%),37 (0.31),110 (52-0-58 47.27%),35 (0.32)
29,"Lokan, Matthew",21y 150d,29 (18-0-11 62.07%),10 (0.34),←,
3,"Lonie, Ryan",21y 45d,68 (39-0-29 57.35%),30 (0.44),←,
30,"Mullins, Luke",19y 116d,1 (0-0-1 0.00%),,←,
11,"OBree, Shane",25y 34d,110 (57-0-53 51.82%),44 (0.40),91 (48-0-43 52.75%),41 (0.45)
35,"Prestigiacomo, Simon",26y 78d,132 (55-0-77 41.67%),3 (0.02),←,
21,"Richards, Guy",21y 28d,3 (1-0-2 33.33%),,←,
23,"Rocca, Anthony",26y 247d,169 (79-0-90 46.75%),261 (1.54),147 (68-0-79 46.26%),250 (1.70)
22,"Shaw, Rhyce",22y 185d,26 (14-0-12 53.85%),5 (0.19),←,
36,"Swan, Dane",20y 53d,5 (3-0-2 60.00%),2 (0.40),←,
14,"Wakelin, Shane",29y 250d,168 (85-2-81 51.19%),19 (0.11),74 (44-0-30 59.46%),
19,"Williams, Andrew",25y 48d,108 (49-1-58 45.83%),59 (0.55),24 (15-0-9 62.50%),17 (0.71)
2,"Woewodin, Shane",27y 281d,167 (82-0-85 49.10%),82 (0.49),29 (18-0-11 62.07%),19 (0.66)
Totals,Totals,23y 267d,1826 (892-4-930 48.85%),966 (0.53),,
C,"Malthouse, Mick",50y 245d,476 (274-4-198 57.98%),,98 (51-0-47 52.04%),
