Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",10,2,8,18,,,,11.0,,1.0,3.0,,4.0,,,10.0,7.0,,,1.0,,,76.0
24,"Bews, Jed",3,1,6,9,,,,,,3.0,,,,,,4.0,5.0,,,3.0,1.0,,86.0
46,"Blicavs, Mark",6,5,19,25,1,,4.0,5.0,,2.0,6.0,1.0,1.0,1.0,,12.0,14.0,1.0,2.0,2.0,,2.0,83.0
5,"Cameron, Jeremy",18,10,12,30,4,3.0,,3.0,,4.0,1.0,4.0,2.0,1.0,3.0,8.0,20.0,2.0,5.0,,1.0,,96.0
45,"Close, Brad",8,3,2,10,2,,,6.0,,2.0,,2.0,3.0,1.0,,3.0,6.0,,1.0,,,,83.0
35,"Dangerfield, Patrick",10,5,9,19,1,,,4.0,,8.0,6.0,2.0,1.0,1.0,,7.0,13.0,,1.0,1.0,,1.0,62.0
22,"Duncan, Mitch",21,14,9,30,,,,,5.0,4.0,2.0,3.0,1.0,2.0,,6.0,25.0,1.0,1.0,,,2.0,88.0
29,"Guthrie, Cameron",16,4,13,29,1,1.0,,7.0,1.0,6.0,5.0,2.0,,,1.0,12.0,18.0,,2.0,1.0,,,69.0
39,"Guthrie, Zach",14,7,6,20,1,,,1.0,2.0,4.0,,4.0,1.0,1.0,,4.0,16.0,,,1.0,,,92.0
26,"Hawkins, Tom",17,10,2,19,6,3.0,2.0,,1.0,2.0,1.0,6.0,,3.0,2.0,6.0,10.0,2.0,7.0,,1.0,2.0,97.0
38,"Henry, Jack",6,5,5,11,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,9.0,,,6.0,,,99.0
4 ↑,"Higgins, Shaun",,2,5,5,,,,,,,,,,,,1.0,4.0,,,,,,20.0
9,"Holmes, Max",7,5,4,11,,1.0,,4.0,,1.0,,,1.0,,,4.0,7.0,1.0,2.0,1.0,,,68.0
8 ↓,"Kolodjashnij, Jake",5,1,5,10,,,,4.0,1.0,3.0,1.0,2.0,1.0,1.0,,8.0,3.0,,,4.0,,,64.0
27,"Menegola, Sam",14,3,8,22,1,1.0,,,1.0,7.0,1.0,4.0,,1.0,,5.0,17.0,,,2.0,1.0,2.0,79.0
32,"Miers, Gryan",9,4,3,12,,1.0,,3.0,,3.0,1.0,1.0,,,,4.0,9.0,,1.0,2.0,,1.0,79.0
19,"Narkle, Quinton",8,4,3,11,2,1.0,,2.0,2.0,1.0,2.0,2.0,,2.0,,4.0,8.0,,2.0,2.0,,,62.0
42,"OConnor, Mark",6,4,6,12,,,,,,2.0,,1.0,,,,6.0,7.0,1.0,,3.0,,,89.0
23,"Rohan, Gary",6,2,5,11,,,,3.0,,6.0,,1.0,2.0,,,7.0,4.0,,,,,3.0,88.0
7,"Smith, Isaac",14,7,12,26,,,,1.0,4.0,3.0,2.0,3.0,,1.0,,5.0,18.0,,,4.0,,2.0,84.0
1,"Stanley, Rhys",9,7,8,17,,,25.0,2.0,,2.0,2.0,3.0,2.0,,,6.0,11.0,1.0,,5.0,,,76.0
18,"Stengle, Tyson",9,3,3,12,2,,,1.0,,4.0,2.0,1.0,,,,5.0,7.0,,1.0,,,1.0,78.0
2,"Tuohy, Zach",20,4,7,27,,1.0,,2.0,2.0,5.0,,1.0,2.0,,,6.0,19.0,,,,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,112,160,396,21,18.0,31.0,60.0,20.0,74.0,35.0,44.0,22.0,15.0,6.0,135.0,257.0,9.0,25.0,38.0,4.0,17.0,
Opposition,Opposition,199,92,112,311,5,2.0,38.0,63.0,52.0,25.0,28.0,68.0,15.0,21.0,,108.0,184.0,7.0,5.0,52.0,1.0,2.0,
