Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 63d,59 (16-0-43 27.12%),14 (0.24),←,
21,"Buntine, Matt",21y 231d,21 (7-0-14 33.33%),1 (0.05),←,
18,"Cameron, Jeremy",22y 67d,61 (13-0-48 21.31%),152 (2.49),←,
3,"Coniglio, Stephen",21y 174d,54 (14-0-40 25.93%),19 (0.35),←,
35,"Corr, Aidan",21y 21d,22 (5-0-17 22.73%),1 (0.05),←,
1,"Davis, Phil",24y 281d,72 (25-0-47 34.72%),6 (0.08),54 (14-0-40 25.93%),5 (0.09)
4,"Greene, Toby",21y 255d,63 (14-0-49 22.22%),29 (0.46),←,
32,"Griffen, Ryan",28y 315d,212 (104-1-107 49.29%),134 (0.63),10 (7-0-3 70.00%),4 (0.40)
33,"Hoskin-Elliott, Will",21y 278d,45 (10-0-35 22.22%),39 (0.87),←,
22,"Kelly, Josh",20y 115d,26 (10-0-16 38.46%),14 (0.54),←,
25,"McCarthy, Cam",20y 67d,11 (8-0-3 72.73%),25 (2.27),←,
41,"Mumford, Shane",28y 337d,127 (82-2-43 65.35%),44 (0.35),27 (13-0-14 48.15%),5 (0.19)
24,"Patfull, Joel",30y 182d,192 (80-3-109 42.45%),25 (0.13),10 (7-0-3 70.00%),1 (0.10)
9,"Scully, Tom",24y 23d,96 (26-1-69 27.60%),32 (0.33),65 (13-0-52 20.00%),26 (0.40)
23,"Shaw, Heath",29y 192d,201 (123-2-76 61.69%),37 (0.18),28 (13-0-15 46.43%),
5,"Shiel, Dylan",22y 90d,60 (14-0-46 23.33%),32 (0.53),←,
10,"Smith, Devon",22y 18d,69 (16-0-53 23.19%),60 (0.87),←,
36,"Stewart, James",21y 95d,11 (7-0-4 63.64%),12 (1.09),←,
17,"Treloar, Adam",22y 90d,68 (16-0-52 23.53%),44 (0.65),←,
8,"Ward, Callan",25y 58d,131 (47-0-84 35.88%),63 (0.48),71 (15-0-56 21.13%),30 (0.42)
6,"Whitfield, Lachie",20y 324d,39 (10-0-29 25.64%),19 (0.49),←,
16,"Wilson, Nathan",22y 151d,24 (7-0-17 29.17%),8 (0.33),←,
Totals,Totals,23y 156d,1664 (654-9-1001 39.30%),810 (0.49),,
C,"Cameron, Leon",42y 278d,32 (13-0-19 40.63%),,←,
