Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",18,,15,33,2,3.0,,5.0,,7.0,7.0,4.0,3.0,1.0,3.0,20.0,13.0,,,,1.0,2.0,92.0
30,"Brown, Campbell",15,3,4,19,,3.0,,3.0,,6.0,3.0,3.0,,1.0,,14.0,6.0,1.0,1.0,,,2.0,87.0
12,"Day, Sam",10,4,1,11,,,,4.0,3.0,2.0,2.0,3.0,,2.0,,4.0,6.0,,,7.0,,,100.0
23 ↓,"Dixon, Charlie",5,,4,9,,,7.0,3.0,,5.0,6.0,2.0,1.0,2.0,,8.0,,,,,,,67.0
33,"Hall, Aaron",9,,5,14,1,,,10.0,,5.0,,1.0,,1.0,,6.0,9.0,,,,,,91.0
5,"Harbrow, Jarrod",15,2,15,30,1,1.0,,5.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,14.0,16.0,,,,,,84.0
34 ↑,"Hutchins, Jack",,,1,1,,,,2.0,,,,,,,,1.0,,,,1.0,,,12.0
19,"Lynch, Tom",6,6,9,15,2,1.0,,1.0,1.0,1.0,,2.0,,,,9.0,6.0,3.0,4.0,3.0,,1.0,97.0
18,"McKenzie, Trent",21,9,4,25,,,,4.0,6.0,4.0,,,,,,7.0,16.0,2.0,,3.0,1.0,1.0,90.0
29,"Murphy, Tom",15,7,6,21,,,,8.0,2.0,3.0,1.0,2.0,,1.0,,8.0,12.0,1.0,,4.0,,,86.0
22,"Nicholls, Tom",2,3,14,16,,,33.0,10.0,2.0,1.0,5.0,2.0,,1.0,,12.0,5.0,,,6.0,,,80.0
1,"OMeara, Jaeger",9,3,16,25,,,,6.0,3.0,3.0,3.0,3.0,,1.0,,13.0,13.0,,,,,,83.0
43,"Patrick, Liam",5,1,1,6,,,,4.0,1.0,3.0,1.0,3.0,,3.0,,1.0,4.0,,,,1.0,,78.0
10,"Prestia, Dion",16,5,12,28,,,,6.0,4.0,4.0,10.0,4.0,1.0,1.0,2.0,15.0,14.0,,,3.0,,1.0,79.0
35,"Rischitelli, Michael",7,2,9,16,,,,7.0,,5.0,4.0,3.0,1.0,,,9.0,7.0,,,1.0,,,75.0
8,"Russell, Luke",11,3,13,24,2,,,3.0,2.0,2.0,5.0,1.0,,,,11.0,13.0,,1.0,1.0,1.0,,78.0
26,"Shaw, Matt",5,1,17,22,1,,,4.0,1.0,1.0,1.0,,1.0,,,11.0,12.0,,,,,,75.0
25,"Stanley, Danny",10,2,7,17,,,,5.0,1.0,2.0,4.0,2.0,1.0,1.0,,10.0,8.0,,,,,,87.0
39,"Sumner, Timmy",3,1,3,6,,,1.0,6.0,,1.0,,,1.0,,,3.0,1.0,,,2.0,,,76.0
24,"Swallow, David",15,3,3,18,,,,2.0,3.0,4.0,1.0,3.0,1.0,,,5.0,12.0,,,3.0,,,89.0
16,"Thompson, Rory",9,2,4,13,,1.0,,2.0,2.0,2.0,,,,,,7.0,6.0,,,8.0,,,100.0
38,"Wilkinson, Joel",7,,2,9,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,3.0,6.0,,,2.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,57,165,378,9,12.0,41.0,101.0,33.0,66.0,55.0,44.0,12.0,17.0,6.0,191.0,185.0,7.0,6.0,44.0,4.0,7.0,
Opposition,Opposition,186,42,115,301,8,3.0,61.0,106.0,53.0,42.0,40.0,49.0,17.0,12.0,,161.0,130.0,4.0,4.0,64.0,12.0,3.0,
