Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",12,3,10,22,,,,2.0,,,,,,1.0,,,,,,,,,
34,"Hart, Ben",11,3,6,17,3,,1.0,,,,,,,,,,,,,,,,
3,"Hart, Darel",9,3,7,16,1,1.0,,3.0,,,,,,1.0,,,,,,,,,
29,"Ingerson, Anthony",6,4,,6,2,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,
35,"Jameson, Rod",8,2,12,20,1,,,,,,,,2.0,1.0,,,,,,,,,
2,"Jarman, Andrew",17,7,10,27,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",19,6,3,22,1,3.0,,3.0,,,,,,,,,,,,,,,
27,"Liptak, Matthew",4,1,11,15,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Marshall, David",14,3,7,21,3,1.0,,2.0,,,,,2.0,,,,,,,,,,
18,"Maynard, Rodney",5,4,10,15,,1.0,,,,,,,1.0,2.0,,,,,,,,,
10,"McDermott, Chris",21,3,11,32,,,,,,,,,1.0,,,,,,,,,,
11,"McGuinness, Tony",7,,6,13,,1.0,,5.0,,,,,1.0,,,,,,,,,,
25,"Mickan, Mark",7,8,8,15,1,,4.0,,,,,,,1.0,,,,,,,,,
6,"Modra, Tony",1,1,,1,,,,,,,,,,,,,,,,,,,
22,"Murphy, Michael",11,9,8,19,5,,,1.0,,,,,,1.0,,,,,,,,,
52,"Rehn, Shaun",8,11,10,18,2,,14.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,
40,"Schwerdt, Stephen",24,7,8,32,1,,1.0,3.0,,,,,,,,,,,,,,,
7,"Smart, Nigel",7,3,7,14,,1.0,,,,,,,1.0,,,,,,,,,,
4,"Tasker, Sean",11,4,8,19,,,,1.0,,,,,,1.0,,,,,,,,,
33,"Weidemann, Wayne",4,2,6,10,,,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,84,148,354,21,16.0,20.0,24.0,,,,,13.0,15.0,3.0,,,,,,,,
Opposition,Opposition,195,87,151,346,16,11.0,12.0,15.0,,,,,15.0,13.0,3.0,,,,,,,,
