Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 325d,44 (30-0-14 68.18%),27 (0.61),10 (6-0-4 60.00%),7 (0.70)
3,"Breuer, Shayne",24y 262d,81 (52-1-28 64.81%),89 (1.10),10 (6-0-4 60.00%),12 (1.20)
21,"Brown, David",27y 243d,79 (37-1-41 47.47%),64 (0.81),10 (6-0-4 60.00%),9 (0.90)
36,"Carter, Stephen",23y 114d,7 (4-0-3 57.14%),,←,
44,"Cotton, Jarrod",21y 57d,1 (1-0-0 100.00%),2 (2.00),←,
6,"Cummings, Scott",23y 132d,49 (31-2-16 65.31%),110 (2.24),9 (6-0-3 66.67%),27 (3.00)
19,"Dickie, Donald",25y 22d,10 (6-0-4 60.00%),4 (0.40),←,
25,"Eagleton, Nathan",18y 201d,6 (4-0-2 66.67%),1 (0.17),←,
8,"Francis, Fabian",23y 218d,29 (11-0-18 37.93%),21 (0.72),6 (4-0-2 66.67%),4 (0.67)
10,"Francou, Josh",22y 296d,10 (6-0-4 60.00%),8 (0.80),←,
39,"Heuskes, Adam",21y 71d,59 (31-0-28 52.54%),6 (0.10),10 (6-0-4 60.00%),
38,"James, Roger",21y 221d,6 (4-0-2 66.67%),1 (0.17),←,
29,"Kingsley, Adam",21y 283d,10 (6-0-4 60.00%),1 (0.10),←,
20,"Lade, Brendon",20y 324d,10 (6-0-4 60.00%),8 (0.80),←,
22,"Lockwood, Bowen",18y 333d,9 (6-0-3 66.67%),8 (0.89),←,
9,"Lyle, Brayden",24y 85d,36 (20-0-16 55.56%),8 (0.22),10 (6-0-4 60.00%),3 (0.30)
33,"Mead, Darren",26y 62d,10 (6-0-4 60.00%),,←,
14,"Paxman, Stephen",26y 177d,112 (28-0-84 25.00%),18 (0.16),10 (6-0-4 60.00%),
2,"Primus, Matthew",22y 138d,30 (7-0-23 23.33%),7 (0.23),10 (6-0-4 60.00%),2 (0.20)
1,"Wanganeen, Gavin",23y 346d,136 (79-3-54 59.19%),67 (0.49),9 (6-0-3 66.67%),4 (0.44)
15,"Wilson, Michael",20y 190d,10 (6-0-4 60.00%),6 (0.60),←,
Totals,Totals,22y 317d,744 (381-7-356 51.21%),456 (0.61),,
C,"Cahill, John",57y 33d,57 (33-0-24 57.89%),,10 (6-0-4 60.00%),
