Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",28y 200d,123 (80-2-41 65.85%),144 (1.17),←,
16,"Barnard, Paul",27y 103d,81 (52-0-29 64.20%),21 (0.26),70 (49-0-21 70.00%),17 (0.24)
22,"Barnes, John",30y 360d,168 (95-2-71 57.14%),82 (0.49),24 (18-1-5 77.08%),17 (0.71)
32,"Blumfield, Justin",22y 184d,81 (53-0-28 65.43%),52 (0.64),←,
33,"Caracella, Blake",23y 72d,68 (45-0-23 66.18%),83 (1.22),←,
31,"Fletcher, Dustin",25y 19d,139 (93-3-43 67.99%),44 (0.32),←,
11,"Hardwick, Damien",27y 282d,120 (75-1-44 62.92%),12 (0.10),←,
26,"Heffernan, Chris",21y 118d,49 (36-0-13 73.47%),20 (0.41),←,
3,"Henneman, Aaron",19y 165d,2 (2-0-0 100.00%),,←,
5,"Hird, James",27y 112d,122 (76-4-42 63.93%),210 (1.72),←,
42,"Jacobs, Danny",19y 336d,6 (6-0-0 100.00%),3 (0.50),←,
14,"Johnson, Jason",22y 122d,27 (22-0-5 81.48%),9 (0.33),←,
1,"Johnson, Mark",22y 3d,27 (25-0-2 92.59%),5 (0.19),←,
18,"Lloyd, Matthew",22y 40d,93 (58-1-34 62.90%),303 (3.26),←,
13,"Long, Michael",30y 238d,170 (115-2-53 68.24%),137 (0.81),←,
25,"Lucas, Scott",22y 148d,79 (47-0-32 59.49%),122 (1.54),←,
2,"Mercuri, Mark",26y 95d,140 (91-3-46 66.07%),194 (1.39),←,
24,"Misiti, Joe",25y 199d,152 (94-4-54 63.16%),61 (0.40),←,
29,"Moorcroft, Gary",24y 40d,53 (36-0-17 67.92%),63 (1.19),←,
9,"Ramanauskas, Adam",19y 189d,13 (12-0-1 92.31%),6 (0.46),←,
7,"Solomon, Dean",20y 138d,38 (27-0-11 71.05%),9 (0.24),←,
6,"Wellman, Sean",25y 249d,122 (68-2-52 56.56%),17 (0.14),88 (55-1-32 63.07%),8 (0.09)
Totals,Totals,24y 105d,1873 (1208-24-641 64.50%),1597 (0.85),,
C,"Sheedy, Kevin",52y 154d,459 (294-5-160 64.60%),,←,
