Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",8,4,6,14,3,2.0,,,1.0,2.0,,1.0,1.0,1.0,,4.0,9.0,,2.0,,,,
21,"Barry, Leo",1,2,2,3,,,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,
8,"Cresswell, Daryn",24,6,6,30,2,1.0,,3.0,3.0,10.0,7.0,4.0,3.0,,2.0,13.0,17.0,1.0,,1.0,,,
28,"Crouch, Jared",6,1,2,8,,,,1.0,4.0,,,2.0,,1.0,,3.0,5.0,,,,1.0,,
40,"Fixter, Ben",2,,,2,,,,,,,,,1.0,,,2.0,,,,,,,
12,"Fosdike, Nic",17,5,3,20,1,1.0,,,,6.0,4.0,1.0,,,,8.0,13.0,,1.0,2.0,2.0,,
37,"Goodes, Adam",12,5,2,14,3,,6.0,3.0,,1.0,5.0,2.0,2.0,1.0,,8.0,4.0,3.0,3.0,1.0,,,
14,"Kelly, Paul",4,3,3,7,2,1.0,,2.0,,,1.0,,,2.0,,5.0,2.0,2.0,3.0,,,,
31,"Kirk, Brett",5,,6,11,,,,6.0,,2.0,5.0,1.0,,,,7.0,4.0,,,2.0,,,
3,"Lewis, Dale",3,1,1,4,,,,1.0,,1.0,,,1.0,,,2.0,2.0,,,1.0,,,
34,"Luff, Troy",9,4,5,14,1,,,1.0,2.0,2.0,,,1.0,2.0,,2.0,11.0,1.0,1.0,1.0,1.0,,
36,"Mathews, Ben",8,4,13,21,,1.0,,4.0,1.0,4.0,3.0,,,1.0,,9.0,12.0,,1.0,,3.0,,
11,"Maxfield, Stuart",12,4,6,18,,,,2.0,7.0,3.0,,2.0,,1.0,,7.0,11.0,,,1.0,1.0,,
13,"McPherson, Daniel",9,6,6,15,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,5.0,10.0,,,,1.0,,
23,"Nicks, Matthew",9,5,2,11,,,,1.0,3.0,5.0,,1.0,1.0,,,5.0,7.0,1.0,1.0,2.0,4.0,,
39,"OKeefe, Ryan",2,1,3,5,,,,2.0,1.0,2.0,,,1.0,,,2.0,2.0,,,1.0,,,
19,"OLoughlin, Michael",11,9,3,14,3,1.0,,,1.0,4.0,1.0,1.0,1.0,2.0,,4.0,10.0,1.0,3.0,3.0,,,
22,"Saddington, Jason",7,5,1,8,,1.0,,,,2.0,1.0,1.0,2.0,,,7.0,1.0,4.0,1.0,2.0,1.0,,
25,"Schauble, Andrew",9,8,5,14,,,2.0,1.0,4.0,1.0,1.0,,,1.0,,7.0,6.0,3.0,,,1.0,,
2,"Schwass, Wayne",13,6,10,23,,,,4.0,3.0,2.0,3.0,1.0,2.0,3.0,,6.0,16.0,,,1.0,2.0,,
7,"Seymour, Brad",5,4,6,11,,,,3.0,2.0,,1.0,3.0,1.0,1.0,,3.0,8.0,1.0,,,,,
1,"Stafford, Greg",7,5,4,11,,,16.0,3.0,3.0,2.0,2.0,1.0,,1.0,,7.0,4.0,2.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,88,95,278,15,9.0,24.0,38.0,36.0,53.0,37.0,23.0,18.0,18.0,2.0,116.0,157.0,19.0,16.0,20.0,17.0,,
Opposition,Opposition,184,86,124,308,19,11.0,37.0,17.0,35.0,60.0,37.0,27.0,18.0,18.0,4.0,124.0,190.0,16.0,14.0,19.0,7.0,,
