Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",28y 252d,202 (143-1-58 71.04%),386 (1.91),←,
9,"Burgoyne, Shaun",36y 273d,371 (248-2-121 67.12%),285 (0.77),214 (151-2-61 71.03%),114 (0.53)
12,"Frawley, James",30y 304d,220 (85-1-134 38.86%),24 (0.11),81 (51-0-30 62.96%),6 (0.07)
19,"Gunston, Jack",27y 278d,188 (124-1-63 66.22%),362 (1.93),174 (119-1-54 68.68%),342 (1.97)
41,"Hanrahan, Oliver",20y 328d,4 (3-0-1 75.00%),6 (1.50),←,
15,"Hardwick, Blake",22y 166d,61 (34-1-26 56.56%),5 (0.08),←,
31,"Henderson, Ricky",30y 313d,147 (74-1-72 50.68%),77 (0.52),57 (28-1-28 50.00%),34 (0.60)
17,"Howe, Daniel",23y 229d,58 (37-1-20 64.66%),11 (0.19),←,
4,"Impey, Jarman",24y 12d,116 (63-0-53 54.31%),51 (0.44),41 (23-0-18 56.10%),17 (0.41)
8,"Lewis, Mitch",20y 280d,11 (5-0-6 45.45%),15 (1.36),←,
7,"McEvoy, Ben",30y 10d,202 (117-3-82 58.66%),84 (0.42),111 (66-1-44 59.91%),57 (0.51)
11,"Nash, Conor",20y 358d,14 (8-0-6 57.14%),6 (0.43),←,
23,"OBrien, Tim",25y 115d,58 (36-1-21 62.93%),40 (0.69),←,
10,"OMeara, Jaeger",25y 148d,87 (41-0-46 47.13%),52 (0.60),43 (23-0-20 53.49%),25 (0.58)
28,"Puopolo, Paul",31y 231d,185 (131-0-54 70.81%),178 (0.96),←,
21,"Scully, Tom",28y 67d,168 (68-3-97 41.37%),81 (0.48),16 (7-0-9 43.75%),8 (0.50)
26,"Shiels, Liam",28y 83d,200 (137-1-62 68.75%),74 (0.37),←,
6,"Sicily, James",24y 196d,77 (43-1-33 56.49%),55 (0.71),←,
16,"Smith, Isaac",30y 203d,195 (137-1-57 70.51%),156 (0.80),←,
24,"Stratton, Ben",30y 142d,183 (125-1-57 68.58%),1 (0.01),←,
20,"Wingard, Chad",25y 357d,156 (81-1-74 52.24%),241 (1.54),9 (5-0-4 55.56%),9 (1.00)
5,"Worpel, James",20y 178d,28 (16-0-12 57.14%),12 (0.43),←,
Totals,Totals,26y 272d,2931 (1756-20-1155 59.91%),2202 (0.75),,
C,"Clarkson, Alastair",51y 85d,346 (213-2-131 61.85%),,←,
