Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
48,"Baker, Liam",20y 202d,3 (3-0-0 100.00%),1 (0.33),←,
35,"Broad, Nathan",25y 124d,27 (23-0-4 85.19%),,←,
22,"Caddy, Josh",25y 323d,136 (83-1-52 61.40%),140 (1.03),41 (31-0-10 75.61%),64 (1.56)
11,"Castagna, Jason",22y 36d,49 (34-0-15 69.39%),52 (1.06),←,
30,"Conca, Reece",26y 5d,101 (56-1-44 55.94%),23 (0.23),←,
10,"Edwards, Shane",29y 296d,228 (111-5-112 49.78%),153 (0.67),←,
5,"Ellis, Brandon",25y 14d,152 (90-1-61 59.54%),49 (0.32),←,
42,"Garthwaite, Ryan",20y 48d,2 (2-0-0 100.00%),,←,
34,"Graham, Jack",20y 173d,20 (18-0-2 90.00%),7 (0.35),←,
6,"Grigg, Shaun",30y 120d,211 (113-2-96 54.03%),96 (0.45),168 (95-2-71 57.14%),86 (0.51)
2,"Grimes, Dylan",27y 32d,124 (77-0-47 62.10%),3 (0.02),←,
28,"Higgins, Jack",19y 151d,17 (15-0-2 88.24%),12 (0.71),←,
14,"Houli, Bachar",30y 97d,182 (95-3-84 53.02%),40 (0.22),156 (85-2-69 55.13%),31 (0.20)
27,"Lloyd, Sam",28y 167d,57 (30-0-27 52.63%),69 (1.21),←,
4,"Martin, Dustin",27y 52d,198 (107-2-89 54.55%),216 (1.09),←,
33,"McIntosh, Kamdyn",24y 136d,71 (48-0-23 67.61%),15 (0.21),←,
25,"Nankervis, Toby",24y 5d,56 (41-0-15 73.21%),20 (0.36),44 (34-0-10 77.27%),17 (0.39)
18,"Rance, Alex",28y 312d,196 (103-2-91 53.06%),9 (0.05),←,
8,"Riewoldt, Jack",29y 290d,246 (122-4-120 50.41%),597 (2.43),←,
17,"Rioli, Daniel",21y 123d,52 (32-0-20 61.54%),47 (0.90),←,
15,"Short, Jayden",22y 205d,53 (33-0-20 62.26%),17 (0.32),←,
1,"Vlastuin, Nick",24y 120d,114 (71-0-43 62.28%),25 (0.22),←,
Totals,Totals,25y 55d,2295 (1307-21-967 56.95%),1591 (0.69),,
C,"Hardwick, Damien",45y 364d,203 (109-2-92 54.19%),,←,
