North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Bastinac, Ryan",23y 350d,113 (62-0-51 54.87%),62 (0.55),←,
50,"Brown, Ben",22y 199d,19 (14-0-5 73.68%),33 (1.74),←,
10,"Cunnington, Ben",23y 342d,109 (58-0-51 53.21%),44 (0.40),←,
14,"Dumont, Trent",19y 342d,4 (2-0-2 50.00%),1 (0.25),←,
11,"Firrito, Michael",31y 192d,240 (120-2-118 50.42%),29 (0.12),←,
43,"Gibson, Sam",29y 11d,70 (41-0-29 58.57%),27 (0.39),←,
22,"Goldstein, Todd",26y 341d,135 (71-1-63 52.96%),63 (0.47),←,
6,"Hansen, Lachlan",26y 294d,122 (62-1-59 51.23%),76 (0.62),←,
29,"Harvey, Brent",37y 24d,394 (213-3-178 54.44%),464 (1.18),←,
4,"Higgins, Shaun",27y 95d,139 (63-1-75 45.68%),146 (1.05),10 (5-0-5 50.00%),18 (1.80)
5,"Jacobs, Ben",23y 149d,55 (21-0-34 38.18%),8 (0.15),29 (16-0-13 55.17%),3 (0.10)
34,"Macmillan, Jamie",23y 257d,70 (39-0-31 55.71%),28 (0.40),←,
42,"McMahon, Scott",29y 5d,123 (63-1-59 51.63%),28 (0.23),←,
28,"Nahas, Robin",27y 209d,100 (40-3-57 41.50%),118 (1.18),17 (11-0-6 64.71%),18 (1.06)
20,"Petrie, Drew",32y 235d,279 (138-3-138 50.00%),373 (1.34),←,
9,"Swallow, Andrew",28y 5d,172 (85-1-86 49.71%),73 (0.42),←,
25,"Tarrant, Robbie",26y 43d,47 (23-0-24 48.94%),41 (0.87),←,
12,"Thomas, Lindsay",27y 99d,163 (79-2-82 49.08%),269 (1.65),←,
16,"Thompson, Scott",29y 29d,146 (69-2-75 47.95%),6 (0.04),←,
30,"Waite, Jarrad",32y 123d,193 (71-4-118 37.82%),268 (1.39),9 (5-0-4 55.56%),16 (1.78)
19,"Wright, Sam",24y 327d,94 (49-0-45 52.13%),55 (0.59),←,
7,"Ziebell, Jack",24y 99d,110 (54-0-56 49.09%),63 (0.57),←,
Totals,Totals,27y 55d,2897 (1437-24-1436 49.60%),2275 (0.79),,
C,"Crocker, Darren",48y 73d,11 (4-1-6 40.91%),,←,
