Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 235d,133 (54-2-77 41.35%),36 (0.27),←,
17,"Beams, Claye",20y 310d,9 (1-0-8 11.11%),6 (0.67),←,
43,"Bewick, Rohan",22y 271d,21 (8-0-13 38.10%),12 (0.57),←,
16,"Brown, Jonathan",30y 252d,222 (131-3-88 59.68%),523 (2.36),←,
47,"Crisp, Jack",18y 279d,4 (1-0-3 25.00%),3 (0.75),←,
39,"Drummond, Josh",29y 79d,90 (41-2-47 46.67%),35 (0.39),←,
6,"Green, Josh",19y 318d,12 (6-0-6 50.00%),7 (0.58),←,
11,"Hanley, Pearce",23y 235d,48 (13-0-35 27.08%),12 (0.25),←,
2,"Harwood, Ryan",20y 335d,21 (6-0-15 28.57%),4 (0.19),←,
22,"Hudson, Ben",33y 134d,153 (91-1-61 59.80%),17 (0.11),10 (5-0-5 50.00%),2 (0.20)
28,"Karnezis, Patrick",20y 75d,16 (3-0-13 18.75%),23 (1.44),←,
35,"Lester, Ryan",19y 316d,16 (6-0-10 37.50%),4 (0.25),←,
40,"McKeever, Niall",23y 142d,18 (6-0-12 33.33%),1 (0.06),←,
21,"Merrett, Daniel",27y 208d,127 (53-3-71 42.91%),38 (0.30),←,
24,"Patfull, Joel",27y 213d,131 (52-3-76 40.84%),21 (0.16),←,
31,"Polkinghorne, James",23y 168d,73 (27-1-45 37.67%),42 (0.58),←,
29,"Raines, Andrew",26y 121d,93 (29-1-63 31.72%),6 (0.06),37 (11-0-26 29.73%),5 (0.14)
30,"Redden, Jack",21y 211d,68 (23-1-44 34.56%),29 (0.43),←,
10,"Rich, Daniel",22y 30d,76 (29-1-46 38.82%),48 (0.63),←,
38,"Rockliff, Tom",22y 136d,54 (14-0-40 25.93%),28 (0.52),←,
32,"Stiller, Cheynee",26y 65d,100 (38-3-59 39.50%),21 (0.21),←,
15,"Zorko, Dayne",23y 149d,8 (4-0-4 50.00%),7 (0.88),←,
Totals,Totals,24y 45d,1493 (636-21-836 42.60%),923 (0.62),,
C,"Voss, Michael",37y,82 (31-1-50 38.41%),,←,
