Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 281d,91 (58-0-33 63.74%),67 (0.74),←,
8,"Allen, Tim",23y 284d,33 (21-0-12 63.64%),17 (0.52),11 (6-0-5 54.55%),4 (0.36)
14,"Bunn, Mark",23y 272d,41 (13-0-28 31.71%),1 (0.02),11 (4-0-7 36.36%),
5,"Collins, Andrew",29y 89d,161 (113-0-48 70.19%),33 (0.20),←,
26,"Cooper, Paul",26y 108d,57 (37-0-20 64.91%),7 (0.12),←,
9,"Crawford, Shane",19y 317d,36 (21-0-15 58.33%),31 (0.86),←,
13,"Dear, Paul",27y 207d,103 (70-0-33 67.96%),75 (0.73),←,
19,"Dunstall, Jason",29y 343d,202 (152-0-50 75.25%),990 (4.90),←,
16,"Gowers, Andrew",25y 103d,82 (55-0-27 67.07%),50 (0.61),←,
34,"Graham, Mark",21y 132d,14 (9-0-5 64.29%),1 (0.07),←,
22,"Hargreaves, Tim",19y 54d,12 (8-0-4 66.67%),20 (1.67),←,
17,"Hudson, Paul",24y 3d,89 (60-0-29 67.42%),178 (2.00),←,
11,"Jarman, Darren",27y 176d,82 (54-0-28 65.85%),107 (1.30),←,
24,"Langford, Chris",31y 202d,249 (184-1-64 74.10%),31 (0.12),←,
12,"Lawrence, Stephen",25y 92d,94 (62-0-32 65.96%),21 (0.22),←,
20,"Maginness, Scott",27y 355d,104 (73-0-31 70.19%),5 (0.05),←,
28,"McDonald, Alex",24y 160d,27 (16-0-11 59.26%),11 (0.41),←,
44,"Platten, John",31y 128d,193 (138-0-55 71.50%),192 (0.99),←,
18,"Pritchard, Darrin",28y 124d,162 (115-0-47 70.99%),89 (0.55),←,
38,"Tallis, Rayden",19y 44d,11 (6-0-5 54.55%),2 (0.18),←,
25,"Taylor, Jason",25y 303d,50 (27-0-23 54.00%),26 (0.52),43 (26-0-17 60.47%),22 (0.51)
Totals,Totals,25y 215d,1893 (1292-1-600 68.25%),1954 (1.03),,
C,"Knights, Peter",42y 115d,75 (25-0-50 33.33%),,16 (9-0-7 56.25%),
