North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 90d,78 (37-1-40 48.08%),76 (0.97),←,
18,"Carey, Wayne",20y 89d,38 (21-0-17 55.26%),64 (1.68),←,
27,"Crocker, Darren",24y 151d,80 (38-1-41 48.13%),48 (0.60),←,
6,"Fairley, Ian",26y 340d,124 (61-2-61 50.00%),138 (1.11),←,
29,"German, Peter",26y 203d,144 (72-3-69 51.04%),174 (1.21),←,
9,"Larkin, Matthew",27y 5d,146 (76-3-67 53.08%),129 (0.88),←,
35,"Longmire, John",20y 236d,69 (32-1-36 47.10%),215 (3.12),←,
4,"Martyn, Mick",22y 358d,75 (36-1-38 48.67%),5 (0.07),←,
16,"McCarthy, John",24y 147d,75 (34-1-40 46.00%),81 (1.08),←,
25,"McDonald, Donald",29y 106d,144 (70-3-71 49.65%),153 (1.06),←,
19,"McRae, Dean",22y 285d,71 (31-1-39 44.37%),20 (0.28),←,
22,"Roberts, Mark",26y 57d,88 (32-0-56 36.36%),25 (0.28),11 (6-0-5 54.55%),6 (0.55)
3,"Rock, Anthony",20y 329d,38 (20-0-18 52.63%),40 (1.05),←,
36,"Romero, Jose",20y 23d,50 (26-0-24 52.00%),71 (1.42),←,
2,"Schwass, Wayne",22y 270d,64 (30-0-34 46.88%),31 (0.48),←,
24,"Sholl, Craig",23y 237d,42 (24-0-18 57.14%),8 (0.19),←,
1,"Spargo, Paul",24y 319d,64 (32-2-30 51.56%),94 (1.47),←,
17,"Staritski, Justin",21y 45d,15 (9-0-6 60.00%),3 (0.20),←,
7,"Steele, Darren",25y 133d,104 (44-1-59 42.79%),30 (0.29),←,
10,"Stevens, Anthony",20y 53d,29 (13-0-16 44.83%),6 (0.21),←,
Totals,Totals,23y 247d,1538 (738-20-780 47.98%),1411 (0.92),,
C,"Schimmelbusch, Wayne",38y 217d,43 (24-0-19 55.81%),,←,
