Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",10,2.0,9,19,,,,5.0,5.0,,1.0,6.0,,2.0,,5,13,,,,,1.0,88.0
21,"Austin, Mark",4,2.0,2,6,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,3,3,1.0,,5.0,,,100.0
19,"Betts, Eddie",5,,3,8,,1.0,,5.0,,1.0,1.0,2.0,2.0,2.0,,6,2,,,2.0,,1.0,88.0
18,"Bower, Paul",11,7.0,7,18,,,,2.0,3.0,,,,,,,3,13,,,5.0,,,96.0
44,"Carrazzo, Andrew",10,4.0,5,15,,1.0,,5.0,,3.0,2.0,1.0,,1.0,,3,12,,2.0,,,1.0,78.0
25,"Fevola, Brendan",14,9.0,2,16,3.0,4.0,,3.0,,3.0,2.0,3.0,2.0,3.0,,7,9,1.0,5.0,,,2.0,98.0
4,"Gibbs, Bryce",17,7.0,7,24,2.0,,,6.0,3.0,6.0,3.0,2.0,3.0,2.0,3.0,10,14,1.0,2.0,1.0,,1.0,87.0
10,"Hadley, Richard",14,4.0,9,23,,,,,1.0,3.0,8.0,6.0,1.0,2.0,,11,11,,,2.0,,,73.0
22,"Hampson, Shaun",2,3.0,2,4,,,24.0,,,1.0,,,,,,1,3,,,1.0,,,56.0
33,"Houlihan, Ryan",12,5.0,7,19,,,,3.0,7.0,1.0,3.0,3.0,,1.0,,7,9,,,2.0,,,90.0
45,"Joseph, Aaron",8,6.0,2,10,,,,3.0,,2.0,,3.0,1.0,2.0,,3,7,,,1.0,,,85.0
5,"Judd, Chris",13,5.0,8,21,,,,3.0,1.0,3.0,6.0,3.0,3.0,1.0,,12,9,,,1.0,,1.0,83.0
8,"Kreuzer, Matthew",6,3.0,5,11,,,16.0,1.0,,4.0,2.0,,2.0,,,5,5,1.0,,2.0,1.0,1.0,56.0
3,"Murphy, Marc",15,6.0,8,23,4.0,,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,6,16,,1.0,,1.0,,81.0
17,"OhAilpin, Setanta",2,2.0,3,5,1.0,,,,,,,,,,,1,3,,,6.0,,,88.0
12,"Robinson, Mitch",4,5.0,4,8,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,2,7,,1.0,1.0,1.0,1.0,70.0
2,"Russell, Jordan",6,5.0,5,11,,,,3.0,,4.0,2.0,,,,,3,8,,1.0,1.0,,1.0,86.0
29,"Scotland, Heath",6,6.0,11,17,,,,2.0,,3.0,,,,,,3,14,,,1.0,,,73.0
6,"Simpson, Kade",7,7.0,6,13,,1.0,,2.0,,3.0,,1.0,1.0,1.0,,4,10,1.0,,2.0,,,80.0
24,"Stevens, Nick",18,7.0,7,25,2.0,1.0,,4.0,4.0,3.0,3.0,3.0,1.0,,2.0,5,19,,,1.0,2.0,,89.0
32,"Thornton, Bret",8,7.0,5,13,2.0,,,1.0,2.0,1.0,,2.0,,,,3,10,,1.0,4.0,1.0,,84.0
1,"Walker, Andrew",6,4.0,7,13,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,3,10,,,,,,70.0
Totals,Totals,198,106.0,124,322,14.0,10.0,40.0,53.0,30.0,49.0,35.0,42.0,18.0,23.0,6.0,106,207,5.0,13.0,38.0,6.0,10.0,
Opposition,Opposition,192,98.0,166,358,11.0,18.0,33.0,71.0,32.0,43.0,26.0,33.0,23.0,18.0,,116,246,10.0,17.0,48.0,12.0,6.0,
