Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
7,"Burgoyne, Peter",22y 190d,66 (26-2-38 40.91%),56 (0.85),←,
25,"Carr, Josh",20y 99d,14 (6-1-7 46.43%),2 (0.14),←,
35,"Cornes, Chad",20y 268d,27 (10-1-16 38.89%),27 (1.00),←,
28,"Daniels, Stephen",23y 338d,58 (25-2-31 44.83%),2 (0.03),←,
17,"Dew, Stuart",20y 354d,52 (21-2-29 42.31%),59 (1.13),←,
8,"Francis, Fabian",26y 287d,85 (35-2-48 42.35%),39 (0.46),62 (28-2-32 46.77%),22 (0.35)
10,"Francou, Josh",25y 365d,84 (36-3-45 44.64%),45 (0.54),←,
34,"Guerra, Brent",18y 69d,10 (6-0-4 60.00%),4 (0.40),←,
38,"James, Roger",24y 290d,53 (23-2-28 45.28%),32 (0.60),←,
29,"Kingsley, Adam",24y 352d,72 (32-2-38 45.83%),19 (0.26),←,
22,"Lockwood, Bowen",22y 36d,46 (20-1-25 44.57%),44 (0.96),←,
9,"Lyle, Brayden",27y 153d,108 (50-3-55 47.69%),17 (0.16),82 (36-3-43 45.73%),12 (0.15)
33,"Mead, Darren",29y 130d,87 (38-3-46 45.40%),6 (0.07),←,
3,"Montgomery, Brett",27y 66d,82 (47-2-33 58.54%),70 (0.85),22 (7-1-14 34.09%),16 (0.73)
26,"Murray, Derek",20y 134d,14 (4-1-9 32.14%),6 (0.43),←,
14,"Paxman, Stephen",29y 246d,185 (57-2-126 31.35%),30 (0.16),83 (35-2-46 43.37%),12 (0.14)
27,"Poulton, Jared",23y 107d,26 (9-1-16 36.54%),6 (0.23),←,
2,"Primus, Matthew",25y 207d,83 (28-2-53 34.94%),28 (0.34),63 (27-2-34 44.44%),23 (0.37)
6,"Schofield, Jarrad",25y 189d,102 (55-1-46 54.41%),70 (0.69),39 (16-1-22 42.31%),36 (0.92)
36,"Stevens, Nick",20y 216d,57 (24-2-31 43.86%),32 (0.56),←,
16,"Tredrea, Warren",21y 226d,59 (25-1-33 43.22%),105 (1.78),←,
15,"Wilson, Michael",23y 259d,87 (38-3-46 45.40%),30 (0.34),←,
Totals,Totals,23y 324d,1457 (615-39-803 42.21%),729 (0.50),,
C,"Williams, Mark",41y 351d,45 (19-1-25 43.33%),,←,
