Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,10,4,13,,,1.0,,1.0,,,1.0,,1.0,,5.0,8.0,3.0,,4.0,,,96.0
46,"Castagna, Jason",11,8,12,23,,,,2.0,2.0,5.0,3.0,2.0,,,,7.0,16.0,,1.0,1.0,,,86.0
9,"Cotchin, Trent",19,3,16,35,,,,5.0,3.0,3.0,6.0,6.0,1.0,1.0,,18.0,16.0,,,,,1.0,80.0
3,"Deledio, Brett",9,2,10,19,,,,3.0,5.0,3.0,1.0,1.0,1.0,,,4.0,14.0,,,2.0,1.0,,42.0
10,"Edwards, Shane",4,1,14,18,,,,2.0,,2.0,1.0,3.0,,1.0,,6.0,12.0,,,,,1.0,80.0
5,"Ellis, Brandon",12,9,19,31,,,,2.0,1.0,2.0,,4.0,2.0,1.0,,5.0,28.0,,,2.0,1.0,,92.0
24,"Griffiths, Ben",14,12,4,18,3,2.0,7.0,4.0,,2.0,1.0,2.0,3.0,,1.0,10.0,8.0,5.0,5.0,1.0,,1.0,86.0
6,"Grigg, Shaun",15,4,4,19,2,1.0,,4.0,2.0,2.0,3.0,3.0,1.0,2.0,,3.0,15.0,,1.0,,,,85.0
2,"Grimes, Dylan",3,2,8,11,,,,3.0,1.0,,,1.0,1.0,,,7.0,4.0,1.0,,5.0,,,85.0
16,"Hampson, Shaun",6,3,5,11,1,,40.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,,7.0,5.0,2.0,,1.0,,,86.0
28,"Hunt, Taylor",11,7,10,21,1,,,4.0,1.0,3.0,1.0,2.0,,,,4.0,17.0,,,1.0,,,82.0
27,"Lloyd, Sam",11,2,4,15,3,1.0,,3.0,,2.0,,3.0,3.0,1.0,,6.0,10.0,,1.0,,,,81.0
31,"Markov, Oleg",6,2,6,12,1,,,2.0,,2.0,,,,,,1.0,11.0,,1.0,2.0,3.0,,72.0
4,"Martin, Dustin",35,6,8,43,2,,,4.0,4.0,6.0,14.0,5.0,,2.0,3.0,22.0,20.0,2.0,2.0,,1.0,,89.0
34,"McBean, Liam",8,6,4,12,,,,,,1.0,,,,,,5.0,7.0,,,3.0,,1.0,65.0
37,"Menadue, Connor",4,4,4,8,1,,,2.0,2.0,,,2.0,,1.0,,,8.0,,1.0,,,,79.0
26,"Miles, Anthony",14,5,12,26,1,,,4.0,,2.0,3.0,4.0,1.0,,,14.0,12.0,,,,,,70.0
18,"Rance, Alex",8,9,10,18,,,1.0,2.0,4.0,,,4.0,,3.0,,4.0,15.0,1.0,,7.0,,,100.0
8,"Riewoldt, Jack",11,8,4,15,,1.0,,4.0,,2.0,1.0,2.0,,1.0,,8.0,8.0,2.0,2.0,1.0,,,89.0
17,"Rioli, Daniel",7,4,4,11,1,,,5.0,1.0,3.0,,1.0,,1.0,,5.0,6.0,1.0,1.0,1.0,,3.0,89.0
45,"Short, Jayden",16,2,9,25,,,,,7.0,2.0,,1.0,,,,3.0,16.0,,,1.0,,,86.0
1,"Vlastuin, Nick",9,6,6,15,,,,4.0,5.0,1.0,,1.0,,1.0,,4.0,10.0,,,5.0,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,115,177,419,16,6.0,49.0,63.0,40.0,46.0,37.0,50.0,15.0,17.0,4.0,148.0,266.0,17.0,15.0,37.0,6.0,8.0,
Opposition,Opposition,197,87,128,325,11,17.0,31.0,87.0,26.0,53.0,30.0,42.0,17.0,15.0,2.0,137.0,188.0,6.0,10.0,40.0,3.0,5.0,
