Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 262d,83 (40-1-42 48.80%),6 (0.07),←,
14,"Bedford, Toby",23y 287d,38 (26-0-12 68.42%),21 (0.55),20 (14-0-6 70.00%),12 (0.60)
32,"Briggs, Kieren",24y 155d,27 (17-0-10 62.96%),7 (0.26),←,
46,"Brown, Callum",23y 207d,30 (16-0-14 53.33%),30 (1.00),←,
44,"Buckley, Jack",26y 83d,44 (23-1-20 53.41%),,←,
5,"Cadman, Aaron",20y 6d,13 (8-0-5 61.54%),8 (0.62),←,
3,"Coniglio, Stephen",30y 85d,203 (93-1-109 46.06%),116 (0.57),←,
16,"Daniels, Brent",25y,83 (46-0-37 55.42%),52 (0.63),←,
4,"Greene, Toby",30y 166d,216 (102-2-112 47.69%),332 (1.54),←,
12,"Green, Tom",23y 46d,68 (31-1-36 46.32%),28 (0.41),←,
19,"Haynes, Nick",31y 296d,204 (97-4-103 48.53%),13 (0.06),←,
27,"Himmelberg, Harry",27y 306d,153 (83-2-68 54.90%),161 (1.05),←,
23,"Hogan, Jesse",29y 26d,141 (65-0-76 46.10%),278 (1.97),51 (24-0-27 47.06%),108 (2.12)
39,"Idun, Connor",23y 224d,69 (34-1-34 50.00%),,←,
22,"Kelly, Josh",29y 26d,199 (105-3-91 53.52%),124 (0.62),←,
31,"McMullin, Toby",19y 216d,4 (3-0-1 75.00%),1 (0.25),←,
33,"OHalloran, Xavier",23y 242d,49 (23-1-25 47.96%),17 (0.35),←,
26,"Riccardi, Jake",24y 123d,51 (25-0-26 49.02%),61 (1.20),←,
15,"Taylor, Sam",24y 309d,94 (51-0-43 54.26%),1 (0.01),←,
28,"Thomas, Harvey",18y 214d,1 (1-0-0 100.00%),,←,
8,"Ward, Callan",33y 334d,296 (133-4-159 45.61%),144 (0.49),236 (101-4-131 43.64%),111 (0.47)
10,"Wehr, Jacob",25y 248d,15 (6-0-9 40.00%),4 (0.27),←,
6,"Whitfield, Lachie",29y 235d,210 (103-4-103 50.00%),71 (0.34),←,
Totals,Totals,25y 257d,2291 (1131-25-1135 49.37%),1475 (0.64),,
C,"Kingsley, Adam",48y 202d,27 (16-0-11 59.26%),,←,
