Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",12,5,5,17,,,,2.0,3.0,3.0,7.0,,2.0,,,11.0,6.0,,,1.0,,1.0,83.0
46,"Blicavs, Mark",9,3,12,21,1,,9.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,,10.0,12.0,1.0,1.0,3.0,,2.0,84.0
23,"Caddy, Josh",11,3,10,21,3,,,4.0,,3.0,7.0,1.0,1.0,1.0,,15.0,6.0,,1.0,,,,74.0
35,"Dangerfield, Patrick",18,5,25,43,,3.0,1.0,5.0,4.0,10.0,7.0,3.0,,2.0,3.0,21.0,22.0,2.0,2.0,1.0,2.0,,84.0
22,"Duncan, Mitch",11,6,15,26,,1.0,1.0,6.0,2.0,5.0,3.0,3.0,1.0,2.0,,7.0,19.0,,1.0,2.0,,1.0,76.0
44,"Enright, Corey",11,4,10,21,,,,6.0,4.0,,,3.0,,,,9.0,12.0,1.0,,7.0,,,89.0
28,"Gregson, Cory",8,3,4,12,,1.0,,5.0,,2.0,2.0,3.0,1.0,,,5.0,8.0,,3.0,,,2.0,70.0
29,"Guthrie, Cameron",11,2,8,19,1,,,2.0,4.0,,2.0,3.0,1.0,2.0,,6.0,9.0,,,,,,85.0
26,"Hawkins, Tom",7,2,3,10,2,,,3.0,,3.0,,8.0,2.0,6.0,,6.0,3.0,1.0,1.0,,,,94.0
25,"Henderson, Lachie",4,2,1,5,1,,,4.0,1.0,,,2.0,,,,1.0,4.0,,1.0,6.0,,,81.0
39,"Kersten, Shane",4,3,2,6,,,,3.0,,2.0,,3.0,1.0,2.0,,4.0,4.0,1.0,,2.0,,1.0,86.0
8,"Kolodjashnij, Jake",7,2,4,11,,,,2.0,,,,,1.0,,,5.0,6.0,,,1.0,,,84.0
11,"Lang, Darcy",7,2,7,14,3,,,4.0,,4.0,3.0,3.0,2.0,1.0,,9.0,6.0,1.0,1.0,,,,85.0
13,"Lonergan, Tom",4,4,,4,,,,5.0,1.0,,,1.0,,,,,4.0,,,8.0,,,93.0
4,"Mackie, Andrew",12,4,5,17,,1.0,,4.0,2.0,4.0,2.0,4.0,,2.0,,5.0,13.0,1.0,,1.0,,,84.0
6,"McCarthy, Lincoln",8,2,3,11,2,,,4.0,,4.0,,4.0,,,,2.0,8.0,1.0,1.0,1.0,1.0,,74.0
32,"Motlop, Steven",9,1,7,16,1,,,1.0,1.0,3.0,,3.0,,2.0,,3.0,12.0,,,,,,74.0
21,"Murdoch, Jordan",8,4,6,14,1,,,5.0,1.0,4.0,2.0,3.0,3.0,1.0,,7.0,10.0,,1.0,,,,71.0
14,"Selwood, Joel",12,2,11,23,,1.0,,5.0,1.0,5.0,7.0,1.0,3.0,1.0,2.0,12.0,12.0,,1.0,,,3.0,78.0
9,"Smith, Zac",8,1,6,14,3,,16.0,3.0,,3.0,4.0,6.0,3.0,2.0,,13.0,3.0,1.0,,7.0,,1.0,74.0
1,"Stanley, Rhys",7,5,2,9,,,29.0,2.0,,2.0,1.0,4.0,1.0,1.0,,2.0,8.0,,2.0,6.0,,1.0,86.0
7,"Taylor, Harry",8,6,7,15,,,,1.0,4.0,2.0,,2.0,,1.0,,7.0,9.0,1.0,,5.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,71,153,349,18,8.0,56.0,81.0,30.0,61.0,51.0,64.0,24.0,28.0,5.0,160.0,196.0,11.0,16.0,51.0,3.0,12.0,
Opposition,Opposition,186,70,174,360,12,14.0,48.0,81.0,42.0,46.0,39.0,48.0,28.0,24.0,1.0,141.0,221.0,4.0,6.0,42.0,3.0,9.0,
