Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Breman, Todd",3,1,4,7,1,,,,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",4,3,1,5,1,,,,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",19,6,7,26,1,2.0,,,,,,,1.0,1.0,,,,,,,,,
23,"Eishold, Simon",16,2,8,24,,1.0,1.0,1.0,,,,,3.0,2.0,,,,,,,,,
37,"Esler, Ty",5,1,3,8,,,7.0,,,,,,1.0,1.0,,,,,,,,,
42,"Fox, Brad",8,2,7,15,,,,1.0,,,,,1.0,1.0,,,,,,,,,
30,"Free, Tony",16,1,2,18,,,,3.0,,,,,3.0,,,,,,,,,,
25,"Gale, Brendon",12,8,4,16,2,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,
11,"Hernaman, Wayne",3,1,2,5,,1.0,,,,,,,,,,,,,,,,,
34,"Hogg, Jeff",8,2,2,10,4,1.0,1.0,,,,,,,,,,,,,,,,
31,"Howat, John",4,1,4,8,,,,1.0,,,,,3.0,1.0,,,,,,,,,
33,"Knights, Matthew",16,4,10,26,,2.0,,1.0,,,,,,2.0,,,,,,,,,
4,"Lambert, Craig",13,2,13,26,,1.0,,,,,,,,2.0,,,,,,,,,
5,"Lennon, Bruce",2,1,3,5,1,,,1.0,,,,,,,,,,,,,,,
43,"Livingstone, Tim",11,2,2,13,,,,2.0,,,,,4.0,,,,,,,,,,
27,"Maxfield, Stuart",1,,,1,1,,,1.0,,,,,,,,,,,,,,,
46,"Thiessen, James",9,1,1,10,,,,1.0,,,,,2.0,2.0,,,,,,,,,
41,"Turner, Scott",8,4,9,17,,,8.0,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Weightman, Dale",8,1,10,18,,3.0,,1.0,,,,,4.0,1.0,,,,,,,,,
20,"Young, Barry",3,2,9,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,45,101,270,11,15.0,19.0,16.0,,,,,25.0,19.0,,,,,,,,,
Opposition,Opposition,182,70,99,281,15,10.0,16.0,39.0,,,,,19.0,25.0,6.0,,,,,,,,
