Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 205d,64 (26-0-38 40.63%),22 (0.34),←,
5,"Buckley, Nathan",29y 325d,195 (75-2-118 38.97%),196 (1.01),175 (71-2-102 41.14%),175 (1.00)
17,"Burns, Scott",27y 175d,125 (50-1-74 40.40%),55 (0.44),←,
8,"Clement, James",25y 285d,116 (44-0-72 37.93%),46 (0.40),32 (18-0-14 56.25%),8 (0.25)
34,"Cloke, Jason",20y 41d,11 (8-0-3 72.73%),1 (0.09),←,
13,"Cole, Richard",18y 336d,3 (1-0-2 33.33%),1 (0.33),←,
1,"Davis, Leon",20y 364d,43 (19-0-24 44.19%),48 (1.12),←,
4,"Didak, Alan",19y 121d,12 (8-0-4 66.67%),8 (0.67),←,
25,"Fraser, Josh",20y 162d,54 (26-0-28 48.15%),39 (0.72),←,
9,"Freeborn, Glenn",29y 130d,124 (66-0-58 53.23%),62 (0.50),69 (28-0-41 40.58%),35 (0.51)
26,"Johnson, Ben",21y 72d,40 (21-0-19 52.50%),10 (0.25),←,
18,"Licuria, Paul",24y 163d,79 (30-0-49 37.97%),18 (0.23),69 (28-0-41 40.58%),16 (0.23)
24,"Lockyer, Tarkyn",22y 229d,68 (29-0-39 42.65%),31 (0.46),←,
27,"McGough, Mark",17y 359d,9 (7-0-2 77.78%),2 (0.22),←,
12,"McKee, Steven",23y 361d,50 (27-0-23 54.00%),9 (0.18),30 (17-0-13 56.67%),8 (0.27)
11,"OBree, Shane",23y 93d,70 (32-0-38 45.71%),20 (0.29),51 (23-0-28 45.10%),17 (0.33)
35,"Prestigiacomo, Simon",24y 136d,102 (39-0-63 38.24%),2 (0.02),←,
3,"Richardson, Mark",29y 228d,137 (55-1-81 40.51%),81 (0.59),←,
23,"Rocca, Anthony",24y 305d,130 (54-0-76 41.54%),189 (1.45),108 (43-0-65 39.81%),178 (1.65)
29,"Scotland, Heath",21y 330d,30 (8-0-22 26.67%),5 (0.17),←,
20,"Tarrant, Chris",21y 271d,74 (30-0-44 40.54%),125 (1.69),←,
14,"Wakelin, Shane",27y 308d,127 (60-2-65 48.03%),19 (0.15),33 (19-0-14 57.58%),
Totals,Totals,23y 277d,1663 (715-6-942 42.99%),989 (0.59),,
C,"Malthouse, Mick",48y 303d,434 (249-4-181 57.83%),,56 (26-0-30 46.43%),
