Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 284d,181 (100-0-81 55.25%),70 (0.39),57 (27-0-30 47.37%),15 (0.26)
37,"Barrass, Tom",29y 234d,161 (75-1-85 46.89%),1 (0.01),11 (6-0-5 54.55%),
24,"Battle, Josh",26y 271d,135 (67-0-68 49.63%),30 (0.22),12 (7-0-5 58.33%),
18,"Chol, Mabior",28y 121d,96 (52-1-43 54.69%),135 (1.41),35 (20-0-15 57.14%),57 (1.63)
16,"DAmbrosio, Massimo",21y 359d,52 (31-0-21 59.62%),15 (0.29),36 (22-0-14 61.11%),10 (0.28)
33,"Ginnivan, Jack",22y 172d,76 (52-0-24 68.42%),99 (1.30),34 (21-0-13 61.76%),41 (1.21)
19,"Gunston, Jack",33y 226d,269 (164-1-104 61.15%),506 (1.88),238 (148-1-89 62.39%),464 (1.95)
15,"Hardwick, Blake",28y 114d,184 (85-2-97 46.74%),32 (0.17),←,
4,"Impey, Jarman",29y 325d,207 (102-0-105 49.28%),63 (0.30),132 (62-0-70 46.97%),29 (0.22)
9,"Jiath, Changkuoth",25y 351d,65 (25-0-40 38.46%),5 (0.08),←,
31,"Macdonald, Connor",22y 137d,76 (35-0-41 46.05%),57 (0.75),←,
20,"Maginness, Finn",24y 96d,55 (24-0-31 43.64%),13 (0.24),←,
17,"Meek, Lloyd",27y 38d,63 (34-0-29 53.97%),20 (0.32),48 (25-0-23 52.08%),17 (0.35)
13,"Moore, Dylan",25y 299d,112 (46-1-65 41.52%),121 (1.08),←,
1,"Morrison, Harry",26y 199d,115 (51-1-63 44.78%),28 (0.24),←,
11,"Nash, Conor",26y 306d,106 (48-1-57 45.75%),19 (0.18),←,
3,"Newcombe, Jai",23y 301d,88 (40-2-46 46.59%),37 (0.42),←,
14,"Scrimshaw, Jack",26y 268d,114 (46-1-67 40.79%),11 (0.10),110 (46-1-63 42.27%),11 (0.10)
6,"Sicily, James",30y 144d,168 (86-1-81 51.49%),76 (0.45),←,
25,"Ward, Josh",21y 286d,53 (22-0-31 41.51%),7 (0.13),←,
34,"Watson, Nick",20y 95d,30 (18-0-12 60.00%),43 (1.43),←,
23,"Weddle, Josh",21y 5d,54 (28-0-26 51.85%),21 (0.39),←,
5,"Worpel, James",26y 126d,136 (58-2-76 43.38%),48 (0.35),←,
Totals,Totals,26y 32d,2596 (1289-14-1293 49.65%),1457 (0.56),,
C,"Mitchell, Sam",42y 230d,82 (37-0-45 45.12%),,←,
