Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 150d,68 (29-0-39 42.65%),15 (0.22),←,
41,"Butts, Jordon",25y 193d,85 (38-1-46 45.29%),,←,
15,"Cook, Brayden",22y 359d,28 (12-1-15 44.64%),15 (0.54),←,
44,"Cumming, Isaac",26y 335d,98 (50-1-47 51.53%),16 (0.16),17 (12-0-5 70.59%),6 (0.35)
6,"Curtin, Daniel",20y 126d,24 (14-1-9 60.42%),12 (0.50),←,
12,"Dawson, Jordan",28y 94d,148 (69-1-78 46.96%),72 (0.49),84 (39-1-44 47.02%),38 (0.45)
32,"Fogarty, Darcy",25y 290d,118 (48-1-69 41.10%),192 (1.63),←,
20,"Hinge, Mitch",27y 16d,81 (37-1-43 46.30%),8 (0.10),78 (35-1-42 45.51%),7 (0.09)
1,"Jones, Chayce",25y 179d,93 (30-1-62 32.80%),23 (0.25),←,
48,"Keane, Mark",25y 117d,48 (24-1-23 51.04%),,43 (23-1-19 54.65%),
2,"Keays, Ben",28y 139d,153 (55-1-97 36.27%),119 (0.78),123 (49-1-73 40.24%),108 (0.88)
29,"Laird, Rory",31y 195d,263 (132-2-129 50.57%),30 (0.11),←,
16,"Michalanney, Max",21y 136d,62 (31-1-30 50.81%),4 (0.06),←,
30,"Milera, Wayne",27y 301d,115 (61-1-53 53.48%),31 (0.27),←,
28,"Neal-Bullen, Alex",29y 184d,193 (113-1-79 58.81%),127 (0.66),17 (12-0-5 70.59%),11 (0.65)
43,"OBrien, Reilly",29y 326d,138 (59-1-78 43.12%),16 (0.12),←,
25,"Peatling, James",24y 325d,60 (33-0-27 55.00%),20 (0.33),15 (11-0-4 73.33%),4 (0.27)
23,"Rankine, Izak",25y 80d,100 (42-2-56 43.00%),145 (1.45),52 (26-1-25 50.96%),88 (1.69)
14,"Soligo, Jake",22y 168d,77 (36-1-40 47.40%),30 (0.39),←,
19,"Taylor, Zac",22y 162d,18 (10-0-8 55.56%),6 (0.33),←,
7,"Thilthorpe, Riley",23y 5d,70 (31-0-39 44.29%),98 (1.40),←,
13,"Walker, Taylor",35y 78d,294 (150-2-142 51.36%),667 (2.27),←,
24,"Worrell, Josh",24y 92d,47 (26-1-20 56.38%),,←,
Totals,Totals,25y 351d,2381 (1130-22-1229 47.46%),1646 (0.69),,
C,"Nicks, Matthew",50y 60d,123 (49-1-73 40.24%),,←,
