St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",24y 248d,85 (42-0-43 49.41%),26 (0.31),←,
16,"Butler, Dan",26y 338d,113 (66-0-47 58.41%),130 (1.15),68 (35-0-33 51.47%),77 (1.13)
13,"Byrnes, Ryan",22y 4d,36 (22-0-14 61.11%),7 (0.19),←,
23,"Bytel, Jack",23y 54d,20 (10-0-10 50.00%),3 (0.15),←,
11,"Clark, Hunter",24y 42d,76 (33-1-42 44.08%),11 (0.14),←,
5,"Crouch, Brad",29y 113d,144 (74-0-70 51.39%),50 (0.35),49 (26-0-23 53.06%),16 (0.33)
4,"Gresham, Jade",25y 256d,121 (57-1-63 47.52%),123 (1.02),←,
22,"Higgins, Jack",24y 49d,88 (53-1-34 60.80%),102 (1.16),45 (23-0-22 51.11%),73 (1.62)
8,"Hill, Bradley",29y 302d,219 (132-0-87 60.27%),93 (0.42),70 (38-0-32 54.29%),14 (0.20)
20,"Howard, Dougal",27y 43d,110 (57-0-53 51.82%),15 (0.14),65 (34-0-31 52.31%),1 (0.02)
19,"Marshall, Rowan",27y 164d,94 (45-0-49 47.87%),46 (0.49),←,
28,"Membrey, Tim",28y 346d,156 (72-2-82 46.79%),259 (1.66),155 (71-2-82 46.45%),259 (1.67)
10,"Owens, Mitch",19y 225d,15 (8-0-7 53.33%),16 (1.07),←,
33,"Paton, Ben",24y 200d,63 (32-0-31 50.79%),4 (0.06),←,
25,"Phillipou, Mattaes",18y 131d,8 (6-0-2 75.00%),6 (0.75),←,
6,"Ross, Sebastian",30y,188 (77-2-109 41.49%),33 (0.18),←,
43,"Sharman, Cooper",22y 286d,16 (9-0-7 56.25%),14 (0.88),←,
35,"Sinclair, Jack",28y 84d,149 (66-1-82 44.63%),49 (0.33),←,
9,"Steele, Jack",27y 145d,142 (63-1-78 44.72%),56 (0.39),125 (55-1-69 44.40%),47 (0.38)
14,"Stocker, Liam",23y 104d,36 (14-0-22 38.89%),2 (0.06),8 (6-0-2 75.00%),
7,"Wanganeen-Milera, Nasiah",20y 74d,25 (14-0-11 56.00%),1 (0.04),←,
44,"Wilkie, Callum",27y 58d,93 (47-0-46 50.54%),1 (0.01),←,
32,"Wood, Mason",29y 236d,101 (53-0-48 52.48%),103 (1.02),36 (23-0-13 63.89%),27 (0.75)
Totals,Totals,25y 152d,2098 (1052-9-1037 50.14%),1150 (0.55),,
C,"Lyon, Ross",56y 180d,313 (178-5-130 57.67%),,129 (82-4-43 65.12%),
