Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
3,"Brereton, Dermott",30y 294d,202 (145-2-55 72.28%),442 (2.19),6 (2-1-3 41.67%),8 (1.33)
5,"Buckley, Nathan",22y 318d,54 (20-1-33 37.96%),51 (0.94),34 (16-1-17 48.53%),30 (0.88)
17,"Burns, Scott",20y 168d,11 (4-1-6 40.91%),1 (0.09),←,
28,"Crosisca, Gavin",26y 267d,151 (88-4-59 59.60%),48 (0.32),←,
43,"Curran, Chris",20y 310d,8 (4-1-3 56.25%),2 (0.25),←,
15,"Hassall, Jon",21y 299d,34 (16-1-17 48.53%),9 (0.26),←,
38,"James, Aaron",18y 221d,10 (5-1-4 55.00%),3 (0.30),←,
33,"Liddell, Chad",18y 139d,3 (1-0-2 33.33%),3 (1.00),←,
1,"Monkhorst, Damian",25y 292d,128 (77-3-48 61.33%),28 (0.22),←,
41,"Orchard, Mark",19y 68d,3 (1-0-2 33.33%),1 (0.33),←,
6,"Patterson, Stephen",24y 156d,8 (4-0-4 50.00%),9 (1.13),←,
4,"Pert, Gary",30y 12d,224 (116-0-108 51.79%),45 (0.20),61 (39-0-22 63.93%),3 (0.05)
13,"Richardson, Alan",30y 23d,98 (56-3-39 58.67%),10 (0.10),←,
16,"Richardson, Mark",22y 221d,21 (14-0-7 66.67%),34 (1.62),←,
36,"Rocca, Saverio",21y 201d,60 (33-1-26 55.83%),193 (3.22),←,
32,"Rowe, Brad",25y 198d,61 (30-0-31 49.18%),71 (1.16),47 (27-0-20 57.45%),62 (1.32)
29,"Russell, Scott",25y 33d,114 (69-2-43 61.40%),73 (0.64),←,
14,"Watson, Shane",21y 112d,63 (32-1-30 51.59%),42 (0.67),←,
27,"Wild, Jason",19y 119d,7 (4-1-2 64.29%),2 (0.29),←,
10,"Williams, Paul",22y 67d,81 (44-1-36 54.94%),93 (1.15),←,
19,"Wright, Graham",27y 3d,140 (90-3-47 65.36%),91 (0.65),←,
Totals,Totals,23y 202d,1481 (853-26-602 57.60%),1251 (0.84),,
C,"Matthews, Leigh",43y 100d,213 (121-4-88 57.75%),,←,
