Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",11,8,10,21,1,2.0,,,1.0,3.0,,1.0,1.0,,,7.0,12.0,1.0,2.0,2.0,,2.0,88.0
35,"Corr, Aidan",4,5,4,8,,,,1.0,2.0,,,1.0,,1.0,,2.0,5.0,,1.0,3.0,,,86.0
1,"Davis, Phil",12,4,6,18,,,,4.0,2.0,4.0,1.0,1.0,3.0,1.0,,7.0,10.0,,,5.0,,,93.0
4,"Greene, Toby",10,5,6,16,4,2.0,,4.0,,1.0,,5.0,1.0,3.0,3.0,7.0,9.0,2.0,3.0,1.0,,1.0,87.0
19,"Haynes, Nick",19,9,8,27,,,,2.0,9.0,4.0,1.0,3.0,,2.0,,7.0,20.0,1.0,,5.0,1.0,,82.0
2,"Hopper, Jacob",6,2,17,23,1,,,5.0,,5.0,3.0,2.0,,2.0,,13.0,10.0,1.0,,,,,75.0
22,"Kelly, Josh",17,3,13,30,,2.0,,10.0,,3.0,4.0,5.0,2.0,1.0,,9.0,22.0,,1.0,1.0,,,86.0
40,"Kennedy, Adam",6,4,8,14,,,,3.0,2.0,,2.0,1.0,1.0,1.0,,2.0,12.0,,,2.0,,,84.0
15,"Kennedy, Matthew",8,1,8,16,,1.0,,8.0,1.0,2.0,3.0,3.0,1.0,2.0,,7.0,10.0,,,,,1.0,60.0
37,"Lobb, Rory",9,6,8,17,1,2.0,8.0,4.0,1.0,3.0,2.0,,,,,12.0,6.0,3.0,2.0,3.0,,,80.0
41,"Mumford, Shane",2,2,11,13,,,46.0,6.0,,3.0,5.0,1.0,3.0,1.0,,11.0,5.0,,,4.0,,,87.0
12,"Patton, Jonathon",9,5,6,15,6,,,,,,,,3.0,,2.0,10.0,5.0,2.0,3.0,1.0,,,84.0
50,"Reid, Sam",9,2,4,13,2,1.0,,5.0,1.0,2.0,2.0,2.0,,,,7.0,6.0,,,,,,84.0
9,"Scully, Tom",12,8,20,32,,,,2.0,1.0,6.0,6.0,,1.0,,1.0,11.0,22.0,,,,1.0,2.0,97.0
23,"Shaw, Heath",15,5,5,20,,1.0,,1.0,3.0,2.0,1.0,2.0,,,,5.0,13.0,,1.0,5.0,,1.0,79.0
5,"Shiel, Dylan",14,3,14,28,1,,,8.0,1.0,3.0,5.0,3.0,1.0,2.0,,8.0,21.0,,1.0,,3.0,,73.0
10,"Smith, Devon",10,4,11,21,,2.0,,1.0,1.0,4.0,3.0,4.0,,1.0,,9.0,11.0,,1.0,,1.0,1.0,77.0
14,"Taranto, Tim",7,2,11,18,,,,4.0,,2.0,2.0,2.0,1.0,,,9.0,8.0,,,2.0,,,67.0
20,"Tomlinson, Adam",17,7,5,22,,,,1.0,4.0,5.0,2.0,3.0,,2.0,,5.0,16.0,,,4.0,1.0,1.0,95.0
8,"Ward, Callan",7,,8,15,,,,5.0,1.0,2.0,3.0,2.0,,,,7.0,8.0,,,1.0,1.0,1.0,83.0
29,"Williams, Zac",15,4,10,25,,,,1.0,3.0,4.0,2.0,1.0,,,,5.0,19.0,,,1.0,2.0,,79.0
16,"Wilson, Nathan",14,2,4,18,,,,2.0,6.0,5.0,,3.0,,,,2.0,12.0,,,4.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,91,197,430,16,16.0,54.0,77.0,39.0,63.0,47.0,45.0,18.0,19.0,6.0,162.0,262.0,10.0,15.0,44.0,10.0,10.0,
Opposition,Opposition,191,84,127,318,11,15.0,31.0,58.0,41.0,51.0,31.0,42.0,19.0,18.0,,139.0,181.0,11.0,10.0,53.0,4.0,7.0,
