Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Armstrong, Matt",11,1.0,6,17,,,,2.0,,,,,,1.0,,,,,,,,,
35,"Athorn, Mark",9,5.0,5,14,,,,,,,,,,,,,,,,,,,
32,"Baldwin, Jason",13,4.0,9,22,,2.0,,5.0,,,,,2.0,1.0,,,,,,,,,
18,"Blakey, John",13,5.0,7,20,,,1.0,1.0,,,,,1.0,,,,,,,,,,
41,"Bourke, Peter",1,1.0,6,7,,,,1.0,,,,,,1.0,,,,,,,,,
5,"Brockhurst, Andrew",6,1.0,5,11,,,,1.0,,,,,1.0,2.0,,,,,,,,,
40,"Clayton, Scott",20,1.0,6,26,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
2,"Dilena, Carl",9,1.0,3,12,3.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
36,"Dundas, Matthew",5,1.0,1,6,1.0,,,1.0,,,,,1.0,,,,,,,,,,
7,"Gale, Michael",9,2.0,4,13,,,,1.0,,,,,,,,,,,,,,,
11,"Lynch, Alastair",10,7.0,1,11,,,1.0,,,,,,,3.0,,,,,,,,,
29,"Lyon, Ross",8,1.0,4,12,1.0,,,2.0,,,,,1.0,5.0,,,,,,,,,
22,"McCormack, Brendan",10,2.0,3,13,1.0,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
3,"Pert, Gary",8,1.0,2,10,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Rendell, Matthew",10,3.0,7,17,,,9.0,1.0,,,,,3.0,2.0,,,,,,,,,
1,"Roos, Paul",15,4.0,6,21,,1.0,,,,,,,3.0,1.0,,,,,,,,,
33,"Stephens, Brett",12,2.0,9,21,,,,,,,,,1.0,2.0,,,,,,,,,
31,"Strooper, David",7,1.0,4,11,,,1.0,1.0,,,,,3.0,1.0,,,,,,,,,
30,"Waterson, Chris",9,,4,13,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
28,"Wheildon, Darren",7,2.0,4,11,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
Totals,Totals,192,45.0,96,288,9.0,10.0,13.0,24.0,,,,,26.0,27.0,,,,,,,,,
Opposition,Opposition,213,67.0,82,295,21.0,17.0,15.0,28.0,,,,,27.0,26.0,6.0,,,,,,,,
