Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atley, Joe",3,2,10,13,,,,2.0,1.0,,3.0,4.0,,2.0,,4.0,9.0,,,,,,59.0
25,"Austin, Logan",7,4,3,10,,,,3.0,4.0,,,3.0,1.0,2.0,,3.0,7.0,,,6.0,1.0,,98.0
1,"Boak, Travis",9,9,15,24,,,,4.0,1.0,,2.0,4.0,,1.0,,6.0,19.0,,,1.0,,,86.0
33,"Byrne-Jones, Darcy",7,4,6,13,,,,2.0,2.0,1.0,2.0,2.0,,,,4.0,9.0,,,1.0,,,81.0
17,"Clurey, Tom",8,3,2,10,,,,1.0,3.0,,,1.0,,1.0,,1.0,9.0,,,2.0,1.0,,91.0
22,"Dixon, Charlie",12,7,6,18,1,,,4.0,,6.0,,2.0,4.0,1.0,,10.0,8.0,1.0,2.0,6.0,,2.0,96.0
7,"Ebert, Brad",18,2,12,30,,2.0,,5.0,2.0,8.0,13.0,2.0,,1.0,2.0,19.0,11.0,,,4.0,,3.0,86.0
9,"Gray, Robbie",7,5,12,19,2,3.0,,2.0,,,1.0,4.0,3.0,1.0,,7.0,11.0,,3.0,,,1.0,94.0
46,"Gray, Sam",15,10,10,25,4,1.0,,1.0,1.0,1.0,,,,,,7.0,17.0,2.0,3.0,,,1.0,83.0
8,"Hartlett, Hamish",12,1,7,19,1,,,4.0,3.0,3.0,,,2.0,,,8.0,12.0,,,,,,72.0
43,"Houston, Dan",9,5,1,10,,,,5.0,3.0,,,3.0,1.0,2.0,,2.0,7.0,,,1.0,,,75.0
24,"Impey, Jarman",7,1,4,11,,,,2.0,1.0,5.0,,3.0,1.0,2.0,,4.0,8.0,,,1.0,3.0,2.0,74.0
42,"Jonas, Tom",5,4,5,10,,,,1.0,,,,1.0,1.0,1.0,,4.0,6.0,,,8.0,,,96.0
29,"Pittard, Jasper",12,4,5,17,,,,,3.0,3.0,1.0,2.0,1.0,1.0,,3.0,15.0,,,4.0,,,87.0
21,"Polec, Jared",15,6,8,23,1,,,3.0,1.0,4.0,1.0,4.0,,2.0,,3.0,19.0,,1.0,1.0,1.0,1.0,79.0
2,"Powell-Pepper, Sam",13,8,13,26,2,1.0,,3.0,,3.0,3.0,7.0,1.0,1.0,,11.0,13.0,1.0,3.0,1.0,,,70.0
4,"Ryder, Paddy",8,5,6,14,,1.0,37.0,1.0,,3.0,6.0,4.0,2.0,2.0,1.0,9.0,5.0,2.0,1.0,3.0,,,78.0
12,"Trengove, Jackson",8,3,6,14,2,2.0,10.0,2.0,,1.0,1.0,6.0,1.0,4.0,,6.0,8.0,1.0,2.0,,,1.0,81.0
39,"Westhoff, Justin",21,12,6,27,1,,,1.0,1.0,6.0,1.0,3.0,1.0,,,10.0,18.0,2.0,2.0,4.0,,1.0,86.0
19,"White, Matt",9,1,6,15,1,,,2.0,,2.0,1.0,3.0,1.0,2.0,,6.0,10.0,,,1.0,,,72.0
16,"Wines, Ollie",14,6,17,31,1,,,5.0,1.0,3.0,7.0,5.0,,2.0,,16.0,15.0,1.0,1.0,1.0,1.0,,69.0
20,"Wingard, Chad",17,6,13,30,3,1.0,,5.0,1.0,6.0,6.0,2.0,2.0,,3.0,18.0,11.0,4.0,4.0,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,108,173,409,19,13.0,47.0,58.0,28.0,55.0,48.0,65.0,22.0,28.0,6.0,161.0,247.0,14.0,22.0,46.0,7.0,13.0,
Opposition,Opposition,170,70,162,332,8,9.0,43.0,91.0,31.0,39.0,31.0,54.0,28.0,22.0,,125.0,202.0,10.0,6.0,41.0,2.0,4.0,
