Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",29y 311d,146 (96-1-49 66.10%),21 (0.14),←,
46,"Blicavs, Mark",34y 120d,288 (190-3-95 66.49%),75 (0.26),←,
12,"Bowes, Jack",27y 181d,136 (52-2-82 38.97%),41 (0.30),53 (31-1-21 59.43%),27 (0.51)
5,"Cameron, Jeremy",32y 116d,273 (145-3-125 53.66%),717 (2.63),102 (68-0-34 66.67%),290 (2.84)
45,"Close, Brad",26y 361d,120 (81-1-38 67.92%),104 (0.87),←,
35,"Dangerfield, Patrick",35y 112d,354 (213-2-139 60.45%),358 (1.01),200 (132-2-66 66.50%),195 (0.98)
16,"De Koning, Sam",24y 150d,78 (54-1-23 69.87%),6 (0.08),←,
28,"Dempsey, Oliver",22y 200d,51 (32-0-19 62.75%),48 (0.94),←,
39,"Guthrie, Zach",27y 26d,121 (77-2-42 64.46%),15 (0.12),←,
38,"Henry, Jack",26y 331d,157 (105-1-51 67.20%),24 (0.15),←,
9,"Holmes, Max",22y 331d,95 (61-1-33 64.74%),43 (0.45),←,
17,"Humphries, Lawson",22y 183d,29 (21-0-8 72.41%),5 (0.17),←,
7,"Mannagh, Shaun",27y 354d,28 (21-0-7 75.00%),35 (1.25),←,
19,"Martin, Jack",30y 178d,158 (56-2-100 36.08%),136 (0.86),7 (5-0-2 71.43%),3 (0.43)
32,"Miers, Gryan",26y 118d,148 (97-1-50 65.88%),109 (0.74),←,
34,"Mullin, Oisin",25y 165d,36 (20-0-16 55.56%),,←,
33,"Neale, Shannon",23y 1d,39 (25-0-14 64.10%),55 (1.41),←,
42,"OConnor, Mark",28y 190d,141 (93-0-48 65.96%),10 (0.07),←,
14,"OSullivan, Connor",20y 68d,19 (13-0-6 68.42%),,←,
3,"Smith, Bailey",24y 231d,119 (70-0-49 58.82%),50 (0.42),16 (11-0-5 68.75%),6 (0.38)
1,"Stanley, Rhys",34y 237d,224 (132-2-90 59.38%),114 (0.51),166 (111-2-53 67.47%),74 (0.45)
18,"Stengle, Tyson",26y 280d,102 (61-1-40 60.29%),165 (1.62),86 (56-1-29 65.70%),150 (1.74)
44,"Stewart, Tom",32y 133d,185 (121-1-63 65.68%),5 (0.03),←,
Totals,Totals,27y 190d,3047 (1836-24-1187 60.26%),2136 (0.70),,
C,"Scott, Chris",49y 84d,353 (239-3-111 68.13%),,←,
