Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 233d,11 (6-0-5 54.55%),12 (1.09),9 (6-0-3 66.67%),9 (1.00)
23,"Dyson, Kevin",27y 11d,38 (20-0-18 52.63%),17 (0.45),←,
20,"Febey, Matthew",24y 269d,35 (19-0-16 54.29%),14 (0.40),←,
21,"Febey, Steven",24y 269d,115 (66-0-49 57.39%),18 (0.16),←,
14,"Grinter, Rod",28y 354d,131 (73-1-57 56.11%),57 (0.44),←,
22,"Hilton, Jeff",21y 353d,12 (9-0-3 75.00%),11 (0.92),6 (5-0-1 83.33%),5 (0.83)
16,"Lovell, Andy",23y 291d,84 (41-1-42 49.40%),101 (1.20),←,
17,"Lovett, Brett",27y 360d,167 (97-1-69 58.38%),23 (0.14),←,
6,"Lovett, Glenn",24y 296d,69 (31-0-38 44.93%),43 (0.62),←,
3,"Lyon, Garry",26y 244d,154 (92-1-61 60.06%),221 (1.44),←,
9,"Neitz, David",19y 113d,27 (15-0-12 55.56%),18 (0.67),←,
25,"Norrish, Jason",22y 109d,6 (4-0-2 66.67%),1 (0.17),←,
10,"Pike, Martin",21y 182d,10 (3-0-7 30.00%),,←,
19,"Prymke, Paul",23y 158d,6 (4-0-2 66.67%),1 (0.17),←,
41,"Rohde, Peter",29y 177d,148 (89-1-58 60.47%),25 (0.17),102 (55-1-46 54.41%),19 (0.19)
5,"Schwarz, David",21y 295d,44 (17-1-26 39.77%),49 (1.11),←,
11,"Stynes, Jim",28y 22d,160 (93-1-66 58.44%),105 (0.66),←,
2,"Tingay, Stephen",23y 275d,83 (48-0-35 57.83%),40 (0.48),←,
12,"Viney, Todd",28y 46d,125 (66-1-58 53.20%),56 (0.45),←,
27,"Wight, Sean",30y 61d,112 (63-0-49 56.25%),63 (0.56),←,
8,"Yeats, Graeme",29y 236d,164 (90-1-73 55.18%),45 (0.27),←,
Totals,Totals,25y 120d,1701 (946-9-746 55.61%),920 (0.54),,
C,"Balme, Neil",42y 120d,27 (15-0-12 55.56%),,←,
