Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",10,5,10,20,,,,1.0,4.0,4.0,2.0,1.0,,,,3.0,14.0,,,4.0,2.0,1.0,80.0
14,"Bedford, Toby",1,1,6,7,,,,4.0,,2.0,1.0,3.0,,1.0,,5.0,4.0,,,,,,81.0
32,"Briggs, Kieren",12,1,6,18,,1.0,13.0,4.0,1.0,7.0,9.0,5.0,1.0,1.0,,14.0,3.0,,,3.0,,1.0,73.0
46,"Brown, Callum",7,4,2,9,3,1.0,,1.0,,2.0,1.0,2.0,,,,4.0,7.0,1.0,2.0,,,,84.0
44,"Buckley, Jack",9,7,7,16,,,,,5.0,,,2.0,,1.0,,6.0,10.0,2.0,,5.0,,,93.0
5,"Cadman, Aaron",5,4,1,6,1,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,,3.0,4.0,1.0,2.0,2.0,,,73.0
17,"Callaghan, Finn",7,1,14,21,,,,2.0,1.0,3.0,5.0,1.0,1.0,,,8.0,12.0,,,,,1.0,81.0
3,"Coniglio, Stephen",21,3,6,27,2,,,6.0,1.0,10.0,5.0,7.0,1.0,3.0,,6.0,21.0,,1.0,,,1.0,85.0
16,"Daniels, Brent",10,3,3,13,,1.0,,3.0,,4.0,1.0,3.0,1.0,1.0,,9.0,5.0,2.0,,1.0,,4.0,85.0
4,"Greene, Toby",14,4,3,17,5,1.0,,1.0,,6.0,,4.0,3.0,2.0,3.0,5.0,12.0,,3.0,1.0,,3.0,93.0
12,"Green, Tom",10,3,13,23,,,,8.0,2.0,6.0,4.0,4.0,,3.0,,11.0,14.0,,,1.0,,1.0,85.0
27,"Himmelberg, Harry",12,5,14,26,,,,,4.0,1.0,,5.0,2.0,,,10.0,15.0,1.0,,3.0,,,81.0
23,"Hogan, Jesse",11,7,4,15,4,1.0,,,,,,3.0,1.0,,2.0,6.0,10.0,,6.0,1.0,,1.0,86.0
39,"Idun, Connor",8,6,5,13,,,,1.0,6.0,,,6.0,,2.0,,3.0,11.0,,,4.0,1.0,,95.0
22,"Kelly, Josh",10,5,17,27,,1.0,,2.0,2.0,8.0,3.0,1.0,,,,8.0,19.0,,,2.0,,,85.0
33,"OHalloran, Xavier",8,1,5,13,1,,,3.0,1.0,2.0,,3.0,,,,5.0,8.0,,,1.0,,,67.0
20 ↑,"Peatling, James",2,,1,3,,,,,,1.0,,1.0,,,,4.0,,,,2.0,,,24.0
36,"Perryman, Harry",11,4,6,17,,,,,4.0,2.0,,3.0,3.0,,,5.0,13.0,,,2.0,1.0,,79.0
26,"Riccardi, Jake",4,2,2,6,2,,1.0,2.0,,1.0,1.0,,2.0,,,4.0,2.0,1.0,,1.0,,1.0,67.0
15,"Taylor, Sam",4,5,6,10,,,,2.0,3.0,,,1.0,2.0,1.0,,7.0,5.0,4.0,,7.0,,,100.0
28 ↓,"Thomas, Harvey",3,,3,6,,,,,1.0,1.0,1.0,1.0,,,,3.0,2.0,,,,,,52.0
10,"Wehr, Jacob",9,5,6,15,,,,3.0,,4.0,1.0,3.0,1.0,,,2.0,13.0,,,1.0,,1.0,80.0
6,"Whitfield, Lachie",18,7,11,29,,,,2.0,5.0,4.0,1.0,5.0,1.0,,,4.0,21.0,,,,1.0,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,83,151,357,18,9.0,15.0,47.0,40.0,69.0,37.0,66.0,19.0,16.0,5.0,135.0,225.0,12.0,14.0,41.0,5.0,15.0,
Opposition,Opposition,218,92,134,352,13,11.0,42.0,37.0,51.0,55.0,32.0,59.0,16.0,19.0,1.0,126.0,216.0,6.0,8.0,41.0,2.0,10.0,
