Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",13,5,11,24,,,,6.0,2.0,5.0,2.0,2.0,2.0,1.0,,5.0,18.0,,,2.0,,,87.0
7,"Burgoyne, Peter",13,1,7,20,,,,5.0,2.0,3.0,1.0,6.0,2.0,1.0,,6.0,13.0,,1.0,,,,92.0
8,"Burgoyne, Shaun",16,2,17,33,,,1.0,3.0,2.0,6.0,18.0,1.0,2.0,,3.0,20.0,13.0,,,2.0,,1.0,85.0
27,"Carlile, Alipate",5,5,8,13,,,,2.0,2.0,,,,,,,2.0,9.0,,,14.0,2.0,,92.0
25,"Cassisi, Domenic",11,2,14,25,1,,,5.0,,5.0,3.0,2.0,1.0,1.0,,8.0,17.0,,,1.0,,,87.0
30,"Chaplin, Troy",4,2,17,21,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,7.0,14.0,,,2.0,,,89.0
18,"Cornes, Kane",12,5,11,23,1,,,2.0,2.0,,2.0,5.0,,2.0,,7.0,16.0,1.0,1.0,,2.0,,95.0
33,"Ebert, Brett",7,4,1,8,2,2.0,,1.0,,1.0,,1.0,1.0,,,3.0,5.0,,2.0,1.0,,1.0,87.0
13,"Farmer, Mitch",1,1,3,4,,,,,,,1.0,,,,,1.0,3.0,,,,,,68.0
17,"Gray, Robbie",9,6,4,13,1,1.0,,2.0,,3.0,,3.0,,3.0,,4.0,10.0,2.0,2.0,,2.0,2.0,82.0
5,"Lade, Brendon",11,7,11,22,,2.0,35.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,,10.0,13.0,1.0,,5.0,,,86.0
44,"Logan, Tom",11,6,10,21,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,15.0,2.0,1.0,3.0,,,84.0
26,"Lower, Nick",3,3,7,10,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,4.0,6.0,1.0,,3.0,1.0,,80.0
16,"Pearce, Danyle",12,3,7,19,1,1.0,,1.0,3.0,3.0,,1.0,,1.0,,4.0,16.0,,,1.0,3.0,,73.0
36,"Pettigrew, Michael",8,2,4,12,,,,,3.0,1.0,,,2.0,,,4.0,7.0,,,1.0,2.0,,84.0
15,"Rodan, David",2,,7,9,,,,1.0,,1.0,,1.0,,1.0,,7.0,3.0,,,,1.0,,70.0
9,"Surjan, Jacob",9,2,10,19,1,,,1.0,,2.0,3.0,1.0,2.0,,,7.0,11.0,1.0,,3.0,2.0,,77.0
28,"Thurstans, Toby",8,5,6,14,2,,4.0,3.0,1.0,1.0,3.0,8.0,3.0,5.0,,6.0,7.0,,2.0,,1.0,2.0,60.0
39,"Westhoff, Justin",12,6,1,13,,2.0,1.0,2.0,,6.0,,3.0,1.0,1.0,,3.0,7.0,1.0,,1.0,,1.0,88.0
40,"Westhoff, Matthew",5,3,2,7,1,2.0,,1.0,,,,,2.0,,,3.0,4.0,,2.0,,,,78.0
24,"White, Damon",7,2,4,11,,,,,3.0,2.0,,3.0,,2.0,,,10.0,,,4.0,,,96.0
19,"Williams, Ryan",5,1,2,7,,,,2.0,,2.0,,1.0,,,,,6.0,,1.0,1.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,73,164,348,10,15.0,41.0,46.0,26.0,45.0,40.0,43.0,22.0,22.0,3.0,117.0,223.0,9.0,12.0,44.0,16.0,7.0,
Opposition,Opposition,198,84,115,313,16,10.0,30.0,47.0,28.0,45.0,33.0,46.0,22.0,22.0,3.0,130.0,182.0,18.0,16.0,51.0,18.0,11.0,
