Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",15,5,5,20,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,
18,"Bond, Troy",13,4,5,18,,1.0,,3.0,,,,,,2.0,,,,,,,,,
44,"Caven, Peter",9,6,2,11,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Edwards, Tyson",13,8,8,21,,,,2.0,,,,,,1.0,,,,,,,,,
31,"Gilligan, Tom",1,,1,2,,,10.0,,,,,,1.0,,,,,,,,,,
34,"Hart, Ben",9,3,4,13,,,,2.0,,,,,3.0,1.0,,,,,,,,,
11,"James, Brett",1,,7,8,,,,,,,,,,1.0,,,,,,,,,
35,"Jameson, Rod",6,4,,6,,,,,,,,,,1.0,,,,,,,,,
28,"Johnson, Kane",8,3,7,15,,,,3.0,,,,,1.0,1.0,,,,,,,,,
5,"Koster, Kym",4,2,6,10,,,,4.0,,,,,,,,,,,,,,,
8,"McCartney, Jason",4,2,4,8,,,,,,,,,,1.0,,,,,,,,,
23,"McLeod, Andrew",15,2,3,18,,,,3.0,,,,,1.0,,,,,,,,,,
6,"Modra, Tony",12,9,,12,7,2.0,,1.0,,,,,1.0,,,,,,,,,,
21,"Ormond-Allen, Trent",11,2,7,18,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",18,9,12,30,,,1.0,2.0,,,,,,,,,,,,,,,
42,"Rintoul, Chad",14,9,1,15,2,1.0,,,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",6,1,8,14,,,1.0,1.0,,,,,,2.0,,,,,,,,,
16,"Standfield, Barry",8,3,2,10,1,,7.0,2.0,,,,,,1.0,,,,,,,,,
12,"Tregenza, Simon",17,3,11,28,,,,4.0,,,,,2.0,1.0,,,,,,,,,
30,"Vardy, Peter",3,3,3,6,1,,,,,,,,,,,,,,,,,,
29,"Williams, Brent",3,1,,3,,,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,79,96,286,11,6.0,20.0,35.0,,,,,11.0,17.0,,,,,,,,,
Opposition,Opposition,215,91,116,331,11,17.0,30.0,21.0,,,,,17.0,11.0,6.0,,,,,,,,
