Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
21,"Christian, Michael",27y 234d,93 (50-2-41 54.84%),20 (0.22),←,
28,"Crosisca, Gavin",23y 209d,95 (60-3-32 64.74%),38 (0.40),←,
35,"Daicos, Peter",30y 204d,229 (133-4-92 58.95%),492 (2.15),←,
2,"Francis, Tony",23y 10d,39 (25-2-12 66.67%),32 (0.82),←,
3,"Gayfer, Michael",26y 238d,114 (69-1-44 60.96%),1 (0.01),←,
44,"Kerrison, Shane",27y 14d,103 (61-2-40 60.19%),12 (0.12),←,
15,"Lehmann, Troy",20y 46d,16 (12-0-4 75.00%),17 (1.06),←,
30,"Manson, James",25y 161d,110 (65-3-42 60.45%),97 (0.88),←,
34,"McGuane, Mick",24y 104d,74 (45-2-27 62.16%),43 (0.58),←,
5,"McKeown, Ron",24y 337d,103 (59-3-41 58.74%),77 (0.75),←,
7,"Morwood, Shane",30y 132d,184 (110-3-71 60.60%),109 (0.59),167 (101-3-63 61.38%),96 (0.57)
4,"Pert, Gary",26y 319d,166 (80-0-86 48.19%),42 (0.25),3 (3-0-0 100.00%),
13,"Richardson, Alan",26y 330d,38 (23-2-13 63.16%),9 (0.24),←,
32,"Rowe, Brad",22y 140d,15 (4-0-11 26.67%),9 (0.60),1 (1-0-0 100.00%),
29,"Russell, Scott",21y 340d,51 (34-2-15 68.63%),33 (0.65),←,
27,"Starcevich, Craig",24y 331d,89 (52-3-34 60.11%),119 (1.34),←,
14,"Watson, Shane",18y 54d,3 (3-0-0 100.00%),8 (2.67),←,
10,"Williams, Paul",19y 8d,21 (13-0-8 61.90%),22 (1.05),←,
20,"Woods, Tony",22y 284d,16 (9-0-7 56.25%),4 (0.25),3 (3-0-0 100.00%),
19,"Wright, Graham",23y 310d,79 (53-2-24 68.35%),72 (0.91),←,
Totals,Totals,24y 190d,1638 (960-34-644 58.61%),1256 (0.77),,
C,"Matthews, Leigh",40y 41d,139 (81-3-55 59.35%),,←,
