Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 167d,56 (17-1-38 31.25%),12 (0.21),←,
6,"Bate, Matthew",22y 70d,65 (20-0-45 30.77%),64 (0.98),←,
43,"Bennell, Jamie",19y 56d,15 (2-0-13 13.33%),2 (0.13),←,
32,"Bruce, Cameron",29y 306d,202 (84-1-117 41.83%),204 (1.01),←,
25,"Cheney, Kyle",19y 342d,8 (0-0-8 0.00%),,←,
36,"Davey, Aaron",26y 53d,115 (47-1-67 41.30%),137 (1.19),←,
14,"Dunn, Lynden",22y 80d,49 (14-0-35 28.57%),36 (0.73),←,
8,"Frawley, James",20y 316d,36 (9-0-27 25.00%),1 (0.03),←,
16,"Grimes, Jack",20y 83d,12 (2-0-10 16.67%),2 (0.17),←,
39,"Jetta, Neville",19y 171d,11 (3-0-8 27.27%),5 (0.45),←,
11,"Johnson, Paul",25y 37d,58 (12-0-46 20.69%),15 (0.26),57 (11-0-46 19.30%),15 (0.26)
2,"Jones, Nathan",21y 194d,67 (14-1-52 21.64%),27 (0.40),←,
34,"Martin, Stefan",22y 258d,24 (5-0-19 20.83%),4 (0.17),←,
23,"McDonald, James",32y 301d,231 (96-1-134 41.77%),51 (0.22),←,
7,"Miller, Brad",26y 27d,124 (42-1-81 34.27%),76 (0.61),←,
29,"Newton, Michael",22y 97d,20 (5-0-15 25.00%),27 (1.35),←,
15,"Petterd, Ricky",21y 9d,26 (6-0-20 23.08%),24 (0.92),←,
27,"Rivers, Jared",24y 288d,87 (37-1-49 43.10%),4 (0.05),←,
42,"Spencer, Jake",19y 297d,3 (0-0-3 0.00%),,←,
44,"Valenti, Shane",22y 185d,12 (2-0-10 16.67%),4 (0.33),←,
37,"Warnock, Matthew",25y 121d,38 (7-0-31 18.42%),1 (0.03),←,
45,"Whelan, Matthew",29y 262d,148 (65-1-82 44.26%),15 (0.10),←,
Totals,Totals,23y 152d,1407 (489-8-910 34.75%),711 (0.51),,
C,"Bailey, Dean",42y 196d,40 (6-0-34 15.00%),,←,
