Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Ackland, Cain",4,3,7,11,,,15.0,1.0,,,1.0,4.0,,1.0,,6.0,6.0,1.0,,1.0,,,65.0
26,"Anderson, Joe",2,1,4,6,,,,1.0,,2.0,,1.0,2.0,1.0,,3.0,4.0,,,4.0,,,40.0
7,"Bentick, Adam",9,1,6,15,,1.0,,6.0,,5.0,4.0,4.0,3.0,4.0,,6.0,9.0,,,,,,91.0
19,"Betts, Eddie",8,1,5,13,3,2.0,,5.0,1.0,1.0,1.0,1.0,2.0,,,8.0,4.0,,,2.0,,,83.0
44,"Carrazzo, Andrew",9,4,10,19,,,1.0,6.0,2.0,2.0,3.0,3.0,,1.0,,6.0,13.0,,,2.0,,1.0,85.0
28,"Cloke, Cameron",8,4,3,11,3,,12.0,1.0,,2.0,4.0,1.0,4.0,1.0,,6.0,5.0,,1.0,2.0,,,67.0
25,"Fevola, Brendan",8,6,2,10,3,2.0,,1.0,,,,3.0,,2.0,,4.0,6.0,2.0,6.0,3.0,,,99.0
4,"Gibbs, Bryce",5,,8,13,,,,1.0,3.0,,1.0,,1.0,,,8.0,5.0,,,4.0,1.0,1.0,100.0
33,"Houlihan, Ryan",23,6,6,29,,,,1.0,5.0,9.0,4.0,3.0,1.0,2.0,,8.0,20.0,1.0,,,6.0,1.0,100.0
38,"Jackson, Ryan",,,1,1,,,,1.0,,,,1.0,,,,1.0,,,,,,,8.0
5,"Kennedy, Josh",5,3,4,9,,,,,,1.0,,2.0,1.0,,,5.0,4.0,,,1.0,,,61.0
12,"Lappin, Matthew",11,6,8,19,1,3.0,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,,3.0,17.0,,2.0,,4.0,1.0,91.0
3,"Murphy, Marc",12,3,5,17,1,1.0,,4.0,,5.0,3.0,,3.0,,,9.0,10.0,,1.0,,1.0,,80.0
17,"OhAilpin, Setanta",5,4,4,9,,,,1.0,3.0,1.0,,2.0,,,,5.0,4.0,1.0,,6.0,,,100.0
2,"Russell, Jordan",5,5,10,15,,,,9.0,,2.0,3.0,5.0,1.0,3.0,,7.0,7.0,,,3.0,1.0,,91.0
29,"Scotland, Heath",15,7,10,25,,2.0,,4.0,3.0,4.0,3.0,4.0,,2.0,1.0,9.0,16.0,,1.0,1.0,2.0,,100.0
6,"Simpson, Kade",12,1,6,18,3,,,2.0,2.0,7.0,1.0,1.0,1.0,,,5.0,12.0,,,4.0,4.0,1.0,94.0
32,"Thornton, Bret",10,3,4,14,,,,,,2.0,,3.0,,2.0,,2.0,12.0,1.0,,3.0,1.0,,100.0
30,"Waite, Jarrad",13,6,4,17,,,,,4.0,,1.0,7.0,1.0,1.0,,6.0,9.0,1.0,,4.0,2.0,,100.0
1,"Walker, Andrew",9,6,6,15,1,,,,,4.0,2.0,1.0,1.0,1.0,,6.0,10.0,,1.0,4.0,2.0,,93.0
8,"Whitnall, Lance",12,11,5,17,3,,2.0,,1.0,4.0,1.0,2.0,1.0,,,8.0,9.0,2.0,2.0,1.0,,,90.0
34,"Wiggins, Simon",2,3,6,8,,,,,,,2.0,1.0,1.0,1.0,,3.0,5.0,,,2.0,,1.0,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,84,124,311,18,16.0,30.0,46.0,26.0,55.0,35.0,51.0,24.0,23.0,1.0,124.0,187.0,9.0,14.0,47.0,24.0,6.0,
Opposition,Opposition,189,98,131,320,21,10.0,26.0,53.0,31.0,52.0,32.0,49.0,24.0,24.0,5.0,121.0,202.0,10.0,19.0,56.0,16.0,19.0,
