Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",16,5,4,20,,,,1.0,,,,,,2.0,,,,,,,,,
46,"Campbell, Wayne",14,3,6,20,,1.0,,1.0,,,,,1.0,,,,,,,,,,
16,"Cloke, David",7,6,5,12,,,7.0,,,,,,,4.0,,,,,,,,,
30,"Free, Tony",11,4,,11,,,,2.0,,,,,2.0,2.0,,,,,,,,,
25,"Gale, Brendon",6,6,7,13,1,,3.0,1.0,,,,,1.0,2.0,,,,,,,,,
24,"Goodwin, Andy",3,1,2,5,,,,,,,,,1.0,1.0,,,,,,,,,
34,"Hogg, Jeff",4,2,1,5,2,1.0,,,,,,,,,,,,,,,,,
2,"Keays, Terry",7,4,2,9,3,1.0,,,,,,,,2.0,,,,,,,,,
33,"Knights, Matthew",15,6,11,26,,1.0,,,,,,,2.0,3.0,,,,,,,,,
4,"Lambert, Craig",17,7,19,36,,,,1.0,,,,,4.0,2.0,,,,,,,,,
39,"Mrakov, John",11,4,5,16,,,,1.0,,,,,3.0,,,,,,,,,,
6,"Naish, Chris",12,4,7,19,3,,,1.0,,,,,3.0,1.0,,,,,,,,,
35,"Pickering, Michael",7,8,6,13,,,,,,,,,2.0,2.0,,,,,,,,,
32,"Ryan, Des",9,7,6,15,2,1.0,,,,,,,,1.0,,,,,,,,,
8,"Ryan, Stephen",6,3,4,10,,1.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Smith, Craig",17,9,4,21,,1.0,,3.0,,,,,,,,,,,,,,,
41,"Turner, Scott",10,3,4,14,,,1.0,1.0,,,,,4.0,1.0,,,,,,,,,
12,"Underwood, Andrew",12,1,5,17,,,,,,,,,,2.0,,,,,,,,,
3,"Weightman, Dale",19,5,11,30,,1.0,,4.0,,,,,2.0,4.0,,,,,,,,,
20,"Young, Barry",5,2,2,7,1,,,2.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,90,111,319,12,9.0,11.0,19.0,,,,,28.0,31.0,,,,,,,,,
Opposition,Opposition,198,64,150,348,13,15.0,35.0,27.0,,,,,31.0,28.0,6.0,,,,,,,,
