0,1,2,3,4,5,6
←,"Round: 7 Venue: Docklands Date: Sun, 12-May-2002 2:10 PM Attendance: 34400","Round: 7 Venue: Docklands Date: Sun, 12-May-2002 2:10 PM Attendance: 34400","Round: 7 Venue: Docklands Date: Sun, 12-May-2002 2:10 PM Attendance: 34400","Round: 7 Venue: Docklands Date: Sun, 12-May-2002 2:10 PM Attendance: 34400","Round: 7 Venue: Docklands Date: Sun, 12-May-2002 2:10 PM Attendance: 34400",→
←,Western Bulldogs,2.3.15,5.7.37,6.11.47,8.15.63,→
←,Collingwood,3.1.19,5.3.33,7.4.46,11.7.73,→
←,Qrt margin,CW by 4,WB by 4,WB by 1,CW by 10,→
←,Qrt scores,CW 19-15,WB 22-14,CW 13-10,CW 27-16,→
←,Field umpires,"Stephen McBurney (124), Mathew James (52), Derek Humphery-Smith (68)","Stephen McBurney (124), Mathew James (52), Derek Humphery-Smith (68)","Stephen McBurney (124), Mathew James (52), Derek Humphery-Smith (68)","Stephen McBurney (124), Mathew James (52), Derek Humphery-Smith (68)",→
