Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",27y 81d,196 (124-4-68 64.29%),237 (1.21),158 (101-3-54 64.87%),193 (1.22)
20,"Black, Simon",25y 42d,134 (93-1-40 69.78%),97 (0.72),←,
36,"Bradshaw, Daniel",25y 176d,123 (77-2-44 63.41%),234 (1.90),120 (74-2-44 62.50%),234 (1.95)
17,"Brennan, Jared",19y 292d,12 (8-0-4 66.67%),9 (0.75),←,
16,"Brown, Jonathan",22y 199d,82 (62-0-20 75.61%),94 (1.15),←,
19,"Charman, Jamie",21y 304d,56 (40-1-15 72.32%),15 (0.27),←,
30,"Copeland, Robert",22y 355d,60 (47-0-13 78.33%),13 (0.22),←,
14,"Hadley, Richard",21y 47d,10 (8-0-2 80.00%),2 (0.20),←,
32,"Hart, Shaun",32y 364d,261 (138-3-120 53.45%),171 (0.66),159 (101-2-56 64.15%),90 (0.57)
2,"Johnson, Chris",27y 351d,205 (100-3-102 49.51%),149 (0.73),146 (93-3-50 64.73%),82 (0.56)
27,"Keating, Clark",28y 57d,109 (75-2-32 69.72%),69 (0.63),95 (65-1-29 68.95%),60 (0.63)
44,"Lappin, Nigel",27y 329d,224 (133-4-87 60.27%),152 (0.68),163 (101-3-59 62.88%),112 (0.69)
23,"Leppitsch, Justin",28y 227d,193 (115-4-74 60.62%),188 (0.97),149 (93-3-53 63.42%),130 (0.87)
9,"McGrath, Ashley",20y 361d,38 (26-1-11 69.74%),18 (0.47),←,
4,"McRae, Craig",30y 236d,184 (117-2-65 64.13%),222 (1.21),145 (96-2-47 66.90%),166 (1.14)
15,"Michael, Mal",26y 326d,141 (81-1-59 57.80%),26 (0.18),80 (60-1-19 75.63%),3 (0.04)
8,"Notting, Tim",25y 207d,96 (68-1-27 71.35%),72 (0.75),←,
13,"Pike, Martin",31y 183d,221 (129-1-91 58.60%),101 (0.46),80 (59-1-20 74.38%),42 (0.52)
6,"Power, Luke",24y 128d,117 (79-1-37 67.95%),138 (1.18),←,
5,"Scott, Brad",28y 12d,126 (76-2-48 61.11%),41 (0.33),104 (68-2-34 66.35%),35 (0.34)
34,"Shattock, Aaron",24y 13d,56 (35-1-20 63.39%),15 (0.27),←,
3,"Voss, Michael",28y 313d,230 (138-2-90 60.43%),211 (0.92),151 (100-1-50 66.56%),139 (0.92)
Totals,Totals,26y 10d,2874 (1769-36-1069 61.55%),2274 (0.79),,
C,"Matthews, Leigh",52y 75d,357 (219-6-132 62.18%),,133 (94-1-38 71.05%),
