North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
28,"Bastinac, Ryan",19y 68d,22 (11-0-11 50.00%),7 (0.32),←,
33,"Campbell, Matt",23y 220d,59 (31-1-27 53.39%),62 (1.05),←,
10,"Cunnington, Ben",19y 60d,18 (10-0-8 55.56%),1 (0.06),←,
27,"Edwards, Aaron",26y 180d,54 (30-1-23 56.48%),71 (1.31),50 (26-1-23 53.00%),69 (1.38)
11,"Firrito, Michael",26y 275d,149 (73-2-74 49.66%),25 (0.17),←,
32,"Garlett, Cruize",21y 176d,16 (9-0-7 56.25%),3 (0.19),←,
22,"Goldstein, Todd",22y 59d,37 (18-1-18 50.00%),21 (0.57),←,
24,"Greenwood, Levi",21y 191d,28 (13-1-14 48.21%),5 (0.18),←,
17,"Grima, Nathan",25y 24d,30 (15-1-14 51.67%),,←,
39,"Harding, Leigh",29y 125d,141 (64-3-74 46.45%),157 (1.11),←,
29,"Harvey, Brent",32y 107d,301 (163-3-135 54.65%),344 (1.14),←,
21,"Jones, Corey",29y 184d,157 (73-2-82 47.13%),216 (1.38),←,
34,"Macmillan, Jamie",18y 340d,4 (2-0-2 50.00%),1 (0.25),←,
1,"McIntosh, Hamish",25y 359d,99 (42-2-55 43.43%),51 (0.52),←,
42,"McMahon, Scott",24y 88d,68 (34-1-33 50.74%),25 (0.37),←,
30,"Pratt, Daniel",27y 161d,111 (55-1-55 50.00%),10 (0.09),108 (54-1-53 50.46%),9 (0.08)
3,"Rawlings, Brady",29y 80d,223 (111-2-110 50.22%),60 (0.27),←,
9,"Swallow, Andrew",23y 88d,84 (37-1-46 44.64%),45 (0.54),←,
16,"Thompson, Scott",24y 112d,50 (18-2-30 38.00%),1 (0.02),←,
5,"Warren, Ben",21y 199d,25 (11-0-14 44.00%),32 (1.28),←,
8,"Wells, Daniel",25y 207d,149 (76-2-71 51.68%),85 (0.57),←,
19,"Wright, Sam",20y 45d,24 (11-0-13 45.83%),25 (1.04),←,
Totals,Totals,24y 152d,1849 (907-26-916 49.05%),1247 (0.67),,
C,"Scott, Brad",34y 118d,22 (11-0-11 50.00%),,←,
